iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
GUY,Guyana,2015,2.003,2.61,,0.039,0.051,,,,,,,1.964,2.559,,,1.59,0.031,,0.238,,,,88.746,0.04,,,,88.672,,,0.01,0,,,,0.02,,0.01,0,,,,0.02,,21.57,28.107,4.83,6.294,1.76,2.293,0.98,1.277,767433,,8.402,10947.928,,130
BRA,Brazil,2015,529.353,2.589,19.701,25.082,0.123,69.452,0.34,17.604,0.086,80.465,0.394,330.359,1.616,6.392,0.031,-5.12,-28.548,0.162,0.156,549.054,2.685,0.168,13808.139,664.766,2106.244,350.142,919.409,9636.292,131.285,3.72,1.49,1.75,0.47,4.73,1.19,2.78,2.12,0.91,1.88,0.29,2.23,0.44,1.81,1.67,1354.28,6.623,1082.7,5.295,426.88,2.088,177.22,0.867,204471759,3.27E+12,3388.909,16573.973,1.036,131
CUB,Cuba,2015,29.311,2.588,,0.67,0.059,0.022,0.002,,,2.389,0.211,26.231,2.316,,,6.81,1.869,0.331,0.23,,,,1495.579,55.633,11.234,,31.038,1397.674,,,0.08,0.05,0,,0.04,0.22,,0.1,0.16,0,,0.01,0.26,,31.91,2.818,44.56,3.935,12.81,1.131,3.87,0.342,11324777,88467243008,127.649,11271.67,1.443,132
BWA,Botswana,2015,5.425,2.558,10.666,0.006,0.003,2.898,1.367,,,0.004,0.002,2.517,1.187,,,-20.81,-1.425,0.17,0.231,16.091,7.588,0.503,116.004,0.225,67.905,,0.004,47.87,,196.62,0.02,0,0.02,,0,0.02,,0.01,0,0.01,,0,0.01,,55.73,26.279,14.4,6.79,4.26,2.009,2.79,1.316,2120716,31968200704,23.448,11056.695,0.733,133
ECU,Ecuador,2015,40.759,2.514,7.933,2.445,0.151,,,1.337,0.082,1.535,0.095,35.442,2.186,,,-5.66,-2.448,0.236,0.22,48.693,3.004,0.281,1013.32,55.188,,53.248,25.985,878.9,,19.46,0.11,0.17,,0.36,0.02,0.3,,0.07,0.16,,0.34,0.01,0.16,,83.48,5.149,66.42,4.097,20.37,1.256,4.68,0.289,16212022,1.73E+11,185.467,11440.065,1.072,134
MHL,Marshall Islands,2015,0.143,2.488,,,,,,,,,,0.143,2.488,,,0,0,,,,,,2.678,,,,,2.678,,,0,,,,,0,,0,,,,,0,,0.19,3.308,0.19,3.308,0.03,0.522,0,0,57444,,,,,135
DMA,Dominica,2015,0.176,2.471,,,,,,,,,,0.176,2.471,,,0,0,0.255,0.216,,,,4.008,,,,,4.008,,,0,,,,,0,,0,,,,,0,,0.24,3.372,0.25,3.512,0.04,0.562,0.02,0.281,71175,689606016,0.813,11423.5,1.179,136
GEO,Georgia,2015,9.747,2.422,1.739,0.671,0.167,1.11,0.276,,,4.749,1.18,3.217,0.799,,,9.1,0.813,0.187,0.143,11.486,2.854,0.22,608.583,14.597,76.654,,221.813,292.755,,17.84,0.03,0.05,0.01,,0.07,0.03,,0.04,0.04,0.01,,0.11,0.05,,16.97,4.217,16.97,4.217,5.42,1.347,2.19,0.544,4024180,52238069760,68.213,16950.881,1.306,137
GRD,Grenada,2015,0.26,2.374,,,,,,,,,,0.26,2.374,,,10.94,0.026,,0.22,,,,6.782,,,,,6.782,,,0,,,,,0,,0,,,,,0,,2.29,20.894,2.29,20.894,2,18.248,0.01,0.091,109603,,1.185,10812.174,,138
EGY,Egypt,2015,219.167,2.371,9.924,21.648,0.234,1.345,0.014,,,84.151,0.91,112.023,1.212,,,-1.13,-2.501,0.207,0.224,229.091,2.478,0.216,5162.711,425.242,128.064,,1466.759,3122.439,,4.53,0.62,1.51,0.01,,1.24,0.94,,0.34,1.2,0.02,,0.7,0.59,,307.26,3.324,306.35,3.314,55.57,0.601,21.63,0.234,92442549,1.06E+12,977.035,10569.103,0.923,139
DOM,Dominican Republic,2015,23.495,2.285,2.374,2.009,0.195,2.89,0.281,,,2.026,0.197,16.57,1.612,,,7.77,1.694,0.17,0.241,25.868,2.516,0.187,618.068,41.07,35.588,,15.909,525.5,,10.1,0.07,0.14,0.02,,0.03,0.14,,0.04,0.12,0,,0.01,0.1,,35.38,3.441,36.52,3.552,8.9,0.866,3.16,0.307,10281675,1.39E+11,97.343,9467.603,0.702,140
VCT,Saint Vincent and the Grenadines,2015,0.234,2.149,,,,,,,,,,0.234,2.149,,,-7.25,-0.018,,0.236,,,,5.822,,,,,5.822,,,0,,,,,0,,0,,,,,0,,0.3,2.749,0.3,2.749,0.07,0.641,0.01,0.092,109135,,0.995,9120.987,,141
IDN,Indonesia,2015,551.475,2.134,18.665,24.507,0.095,197.815,0.766,15.495,0.06,94.252,0.365,219.406,0.849,,,10.52,52.502,0.208,0.28,570.141,2.207,0.215,11398.96,511.029,2431.544,433.858,2018.872,6003.656,,3.38,1.55,1.71,1.34,4.16,1.39,1.85,,0.75,1.44,0.34,2.76,0.97,1.13,,2070.24,8.012,852,3.297,401.86,1.555,90.99,0.352,258383257,2.65E+12,1970.077,7624.63,0.743,142
VNM,Vietnam,2015,193.004,2.082,12.649,34.298,0.37,83.191,0.898,,,20.463,0.221,55.052,0.594,,,14.2,23.998,0.355,0.243,205.652,2.219,0.378,2850.924,331.497,1314.323,,203.988,1000.321,,6.55,0.54,2.39,0.57,,0.3,0.46,,0.19,0.94,0.18,,0.1,0.19,,305.32,3.294,327.32,3.532,90.13,0.973,24.76,0.267,92677082,5.44E+11,794.946,8577.591,1.461,143
URY,Uruguay,2015,6.725,1.971,4.79,0.339,0.099,0.004,0.001,,,0.095,0.028,6.287,1.843,,,0.62,0.041,0.104,0.101,11.516,3.375,0.178,339.551,18.889,4.067,,2.103,314.491,,71.23,0.02,0.02,0,,0,0.05,,0.02,0.05,0,,0,0.06,,29.77,8.725,36.66,10.744,21.58,6.325,7.72,2.263,3412013,64830132224,66.645,19532.397,1.028,144
BOL,Bolivia,2015,21.278,1.958,-0.949,1.367,0.126,0.015,0.001,0.136,0.012,8.233,0.757,11.527,1.06,,,2.71,0.561,0.318,0.239,20.328,1.87,0.304,415.394,20.198,0.271,30.595,115.432,248.897,,-4.46,0.06,0.1,0,0.04,0.12,0.1,,0.03,0.06,0,0.19,0.06,0.05,,115.51,10.627,53.4,4.913,25.28,2.326,9.77,0.899,10869732,66965467136,88.928,8181.216,1.328,145
COL,Colombia,2015,91.965,1.935,11.279,5.605,0.118,19.151,0.403,1.308,0.028,23.101,0.486,42.801,0.901,,,3.68,3.266,0.15,0.195,103.244,2.173,0.168,2955.16,157.691,659.769,56.08,525.242,1556.377,,12.26,0.26,0.39,0.13,0.35,0.34,0.36,,0.19,0.45,0.09,0.36,0.25,0.29,,233.78,4.92,176.98,3.724,71.34,1.501,19.94,0.42,47520667,6.15E+11,471.9,9930.42,0.767,146
SHN,Saint Helena,2015,0.011,1.873,,,,,,,,,,0.011,1.873,,,0,0,,0.282,,,,0.322,,,,,0.322,,,0,,,,,0,,0,,,,,0,,,,,,,,,,5869,,0.039,6691.348,,147
ARM,Armenia,2015,5.469,1.87,0.512,0.241,0.082,0.004,0.001,,,4.427,1.513,0.798,0.273,,,-2.41,-0.135,0.186,0.134,5.982,2.045,0.204,355.352,13.526,43.746,,134.653,161.277,,9.37,0.02,0.02,0,,0.07,0.01,,0.02,0.04,0.01,,0.06,0.03,,9.18,3.138,9.26,3.165,2.56,0.875,1.09,0.373,2925559,29365307392,40.663,13899.147,1.385,148
,Wallis and Futuna,2015,0.022,1.793,,,,,,,,,,0.022,1.793,,,0,0,,,,,,0.377,,,,,0.377,,,0,,,,,0,,0,,,,,0,,,,,,,,,,12262,,,,,149
BLZ,Belize,2015,0.641,1.776,,,,,,,,0.004,0.01,0.638,1.766,,,36.72,0.172,,0.175,,,,15.979,,,,0.04,15.938,,,0,,,,0,0.01,,0,,,,0,0,,7,19.395,1.48,4.101,0.5,1.385,0.26,0.72,360926,,3.67,10168.303,,150
IND,India,2015,2268.567,1.732,-190.365,117.508,0.09,1487.726,1.136,1.674,0.001,106.871,0.082,554.789,0.424,,,3.78,82.712,0.312,0.285,2078.202,1.586,0.286,41932.844,1825.459,27216.193,157.742,1734.393,10999.057,,-8.39,6.39,8.18,10.11,0.45,1.57,4.67,,2.76,5.16,3.8,1,0.83,2.06,,3002.17,2.291,3063.65,2.338,653.61,0.499,247.78,0.189,1310152392,7.26E+12,7967.527,6081.375,1.098,151
KGZ,Kyrgyzstan,2015,10.279,1.725,5.894,0.584,0.098,4.338,0.728,,,0.524,0.088,4.833,0.811,,,1.82,0.183,0.39,0.157,16.173,2.714,0.614,808.552,28.851,390.021,,83.69,300.437,,57.34,0.03,0.04,0.03,,0.01,0.04,,0.05,0.08,0.05,,0.04,0.06,,16.23,2.724,16.96,2.846,4.71,0.79,1.81,0.304,5959126,26325837824,65.64,11014.963,2.493,152
MAR,Morocco,2015,58.547,1.689,3.776,5.299,0.153,16.844,0.486,,,2.323,0.067,34.081,0.983,,,2.4,1.373,0.213,0.267,62.324,1.798,0.227,1422.461,140.7,347.041,,21.999,912.722,,6.45,0.16,0.37,0.11,,0.03,0.29,,0.09,0.4,0.05,,0.01,0.17,,88.35,2.549,89.79,2.59,16.98,0.49,9.24,0.267,34663608,2.75E+11,219.376,6328.721,0.797,153
,Lower-middle-income countries,2015,5192.376,1.673,-409.988,294.394,0.095,2047.172,0.66,86.762,0.028,1086.787,0.35,1674.525,0.54,2.735,0.001,3.04,153.024,0.264,0.254,4782.388,1.541,0.243,136488.272,5290.774,51597.498,4493.366,24871.713,50137.029,97.892,-7.9,14.63,20.48,13.91,23.3,16.02,14.09,0.91,9,14.95,7.2,28.62,11.92,9.41,1.25,,,,,,,,,,,,,,154
NAM,Namibia,2015,3.851,1.664,4.858,0.33,0.143,0.007,0.003,,,,,3.514,1.518,,,4.71,0.173,0.169,0.168,8.709,3.762,0.382,55.736,1.274,3.221,,,51.241,,126.14,0.01,0.02,0,,,0.03,,0,0,0,,,0.01,,22.66,9.789,12.1,5.227,4.61,1.991,3,1.296,2314901,22783369216,22.859,9874.64,1.003,155
PER,Peru,2015,49.067,1.61,10.942,4.476,0.147,3.089,0.101,0.264,0.009,16.245,0.533,24.994,0.82,,,-0.74,-0.367,0.141,0.174,60.009,1.969,0.172,1681.076,90.192,104.234,86.775,161.369,1238.506,,22.3,0.14,0.31,0.02,0.07,0.24,0.21,,0.11,0.25,0.01,0.55,0.08,0.23,,183.85,6.034,94.88,3.114,30.65,1.006,9.55,0.313,30470739,3.49E+11,282.18,9260.681,0.809,156
SYR,Syria,2015,28.163,1.565,,0.646,0.036,0.004,0,0.557,0.031,7.973,0.443,18.983,1.055,,,-8.68,-2.678,0.514,0.231,,,,1714.897,69.669,0.605,79.738,258.586,1306.299,,,0.08,0.04,0,0.15,0.12,0.16,,0.11,0.2,0,0.51,0.12,0.25,,43.71,2.429,44.38,2.466,12.92,0.718,3.34,0.186,17997411,54829457408,122.003,6778.945,2.225,157
ALB,Albania,2015,4.496,1.555,1.146,0.773,0.268,0.322,0.112,,,0.062,0.022,3.338,1.155,,,-20.01,-1.125,0.148,0.132,5.642,1.952,0.185,261.577,15.582,65.016,,15.814,165.165,,25.49,0.01,0.05,0,,0,0.03,,0.02,0.04,0.01,,0.01,0.03,,9.01,3.117,9.85,3.408,3.25,1.124,1.21,0.419,2890524,30444531712,34.083,11791.417,1.12,158
CRI,Costa Rica,2015,7.406,1.528,5.129,0.62,0.128,0.004,0.001,,,,,6.782,1.399,,,-4.42,-0.342,0.112,0.125,12.535,2.586,0.19,213.88,17.861,0.777,,,195.243,,69.25,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.04,,7.4,1.526,14.63,3.018,4.67,0.963,1.86,0.384,4847805,65928048640,59.212,12214.278,0.898,159
FJI,Fiji,2015,1.294,1.49,,0.078,0.09,,,,,,,1.216,1.4,,,4.02,0.05,,0.172,,,,42.671,2.111,,,,38.669,,,0,0.01,,,,0.01,,0,0.01,,,,0.01,,-0.17,-0.196,2.37,2.728,0.62,0.714,0.18,0.207,868632,,7.539,8679.514,,160
LAO,Laos,2015,9.232,1.37,2.332,1.183,0.175,5.152,0.764,,,,,2.898,0.43,,,107.48,4.783,0.24,0.131,11.564,1.716,0.301,57.246,5.818,11.541,,,39.887,,25.26,0.03,0.08,0.04,,,0.02,,0,0.02,0,,,0.01,,29.28,4.343,19.02,2.821,8.34,1.237,3.54,0.525,6741160,38423805952,70.626,10476.904,1.838,161
BTN,Bhutan,2015,0.965,1.326,,0.302,0.415,0.213,0.292,,,,,0.451,0.619,,,1.75,0.017,,0.054,,,,11.509,2.419,3.138,,,5.952,,,0,0.02,0,,,0,,0,0.01,0,,,0,,0.77,1.058,2.04,2.803,0.89,1.223,0.2,0.275,727885,,17.992,24718.354,,162
,Micronesia (country),2015,0.143,1.312,,,,,,,,,,0.143,1.312,,,5.41,0.007,,0.202,,,,2.99,,,,,2.99,,,0,,,,,0,,0,,,,,0,,0.2,1.837,0.23,2.112,0.05,0.459,0.03,0.276,108886,,0.709,6506.983,,163
MYT,Mayotte,2015,0.295,1.228,,,,,,,,,,0.295,1.228,,,1.6,0.005,,,,,,5.016,,,,,5.016,,,0,,,,,0,,0,,,,,0,,,,,,,,,,240011,,,,,164
AGO,Angola,2015,33.621,1.206,,2.03,0.073,,,13.459,0.483,1.44,0.052,16.691,0.599,,,0.98,0.325,0.19,0.287,,,,552.375,19.178,,238.331,33.517,259.749,,,0.09,0.14,,3.61,0.02,0.14,,0.04,0.05,,1.52,0.02,0.05,,139.09,4.988,90.62,3.25,43.34,1.554,24.65,0.884,27884380,1.77E+11,116.999,4195.878,0.662,165
TON,Tonga,2015,0.121,1.2,,,,,,,,,,0.121,1.2,,,6.45,0.007,,0.216,,,,3.671,,,,,3.671,,,0,,,,,0,,0,,,,,0,,0.27,2.679,0.27,2.679,0.1,0.992,0.05,0.496,100780,,0.56,5556.311,,166
MDA,Moldova,2015,4.782,1.175,,0.443,0.109,0.37,0.091,,,1.68,0.413,2.288,0.562,,,0.48,0.023,0.232,0.126,,,,1353.359,32.84,401.819,,188.204,726.904,,,0.01,0.03,0,,0.02,0.02,,0.09,0.09,0.06,,0.09,0.14,,12.02,2.953,12.47,3.063,3.39,0.833,0.92,0.226,4070705,20576700416,38.075,9353.334,1.85,167
WSM,Samoa,2015,0.227,1.174,,,,,,,,,,0.227,1.174,,,12.73,0.026,,0.163,,,,5.569,,,,,5.569,,,0,,,,,0,,0,,,,,0,,0.73,3.772,0.62,3.204,0.31,1.602,0.06,0.31,193510,,1.397,7221.643,,168
,Africa,2015,1322.735,1.119,-333.37,73.106,0.062,428.573,0.363,54.317,0.046,253.844,0.215,512.896,0.434,,,-2.99,-40.765,0.246,0.253,989.366,0.837,0.184,40749.486,1472.721,18069.397,2556.12,4531.093,14120.155,,-25.2,3.73,5.09,2.91,14.59,3.74,4.32,,2.69,4.16,2.52,16.28,2.17,2.65,,,,,,,,,,1182438803,,5024.892,4249.6,,169
PHL,Philippines,2015,112.142,1.098,24.861,9.206,0.09,46.418,0.455,,,6.661,0.065,49.858,0.488,,,10.83,10.958,0.149,0.254,137.004,1.342,0.182,2709.843,186.682,499.933,,89.406,1933.823,,22.17,0.32,0.64,0.32,,0.1,0.42,,0.18,0.53,0.07,,0.04,0.36,,199.22,1.951,196.72,1.926,65.44,0.641,12.67,0.124,102113206,7.53E+11,441.051,4319.236,0.585,170
LSO,Lesotho,2015,2.242,1.089,,,,1.63,0.792,,,,,0.612,0.297,,,-9.33,-0.231,0.425,0.528,,,,52.227,,41.106,,,11.12,,,0.01,,0.01,,,0.01,,0,,0.01,,,0,,5.39,2.618,5.39,2.618,2.25,1.093,0.8,0.389,2059011,5279079936,4.247,2062.874,0.805,171
HND,Honduras,2015,9.802,1.076,2.132,0.723,0.079,0.341,0.037,,,,,8.738,0.959,,,5.3,0.493,0.24,0.2,11.934,1.31,0.293,207.673,16.33,5.335,,,186.007,,21.75,0.03,0.05,0,,,0.07,,0.01,0.05,0,,,0.03,,27.69,3.039,21.56,2.366,7.96,0.873,2.98,0.327,9112904,40757800960,49.06,5383.541,1.204,172
SLV,El Salvador,2015,6.675,1.055,1.927,0.388,0.061,0.004,0.001,,,,,6.284,0.994,,,8.52,0.524,0.133,0.173,8.602,1.36,0.171,199.86,16.09,0.081,,,183.69,,28.86,0.02,0.03,0,,,0.05,,0.01,0.05,0,,,0.03,,13.81,2.183,12.7,2.008,4.17,0.659,1.29,0.204,6325121,50319724544,38.645,6109.708,0.768,173
PRK,North Korea,2015,24.621,0.978,,2.557,0.102,19.078,0.758,,,,,2.986,0.119,,,-19.39,-5.924,0.559,0.249,,,,4921.923,180.515,4494.022,,,247.385,,,0.07,0.18,0.13,,,0.03,,0.32,0.51,0.63,,,0.05,,51.77,2.056,48.43,1.923,18.46,0.733,2.5,0.099,25183832,44032954368,98.722,3920.066,2.242,174
GTM,Guatemala,2015,15.822,0.974,5.137,1.357,0.084,4.012,0.247,,,,,10.453,0.643,,,14.78,2.037,0.136,0.198,20.959,1.29,0.18,351.208,27.98,24.164,,,298.624,,32.47,0.04,0.09,0.03,,,0.09,,0.02,0.08,0,,,0.06,,40.85,2.513,32.99,2.03,11.43,0.703,5.02,0.309,16252425,1.17E+11,79.785,4909.13,0.684,175
LKA,Sri Lanka,2015,19.83,0.948,10.048,0.873,0.042,5.218,0.25,,,,,13.74,0.657,,,12.09,2.139,0.088,0.245,29.878,1.429,0.132,389.294,18.72,26.71,,,343.863,,50.67,0.06,0.06,0.04,,,0.12,,0.03,0.05,0,,,0.06,,34.51,1.651,33.9,1.621,9.65,0.462,3.14,0.15,20908024,2.26E+11,80.807,3864.868,0.357,176
CPV,Cape Verde,2015,0.491,0.936,,,,,,,,,,0.491,0.936,,,0.75,0.004,0.144,0.129,,,,10.42,,,,,10.104,,,0,,,,,0,,0,,,,,0,,0.66,1.258,0.72,1.372,0.13,0.248,0.08,0.152,524740,3421235968,3.818,7276.881,1.116,177
PRY,Paraguay,2015,6.051,0.905,3.742,0.35,0.052,0.011,0.002,,,,,5.69,0.851,,,10.86,0.593,0.103,0.044,9.793,1.464,0.167,138.055,7.66,0.018,,,130.376,,61.84,0.02,0.02,0,,,0.05,,0.01,0.02,0,,,0.02,,115.54,17.274,47.31,7.073,29.64,4.431,10.1,1.51,6688746,58522324992,136.699,20437.197,2.336,178
ZWE,Zimbabwe,2015,12.226,0.885,1.124,0.585,0.042,8.033,0.582,,,,,3.608,0.261,,,2.69,0.32,0.581,0.224,13.35,0.966,0.635,725.729,17.549,578.145,,,130.036,,9.2,0.03,0.04,0.05,,,0.03,,0.05,0.05,0.08,,,0.02,,42.89,3.105,31.28,2.264,11.93,0.864,6.64,0.481,13814642,21027454976,54.651,3956.026,2.599,179
NIC,Nicaragua,2015,5.43,0.873,1.081,0.271,0.044,,,,,,,5.159,0.829,,,14.17,0.674,0.189,0.192,6.511,1.046,0.226,150.482,7.092,,,,143.391,,19.9,0.02,0.02,,,,0.04,,0.01,0.02,,,,0.03,,29.87,4.8,18.84,3.027,9.71,1.56,3.42,0.55,6223234,28748328960,28.358,4556.857,0.986,180
PAK,Pakistan,2015,169.252,0.849,10.393,12.682,0.064,19.276,0.097,,,64.406,0.323,72.888,0.366,,,8.33,13.009,0.163,0.209,179.645,0.901,0.173,4013.943,226.471,512.889,,1485.849,1763.976,,6.14,0.48,0.88,0.13,,0.95,0.61,,0.26,0.64,0.07,,0.71,0.33,,371.24,1.862,365.78,1.834,139.81,0.701,56.3,0.282,199426953,1.04E+12,809.859,4060.933,0.779,181
SWZ,Eswatini,2015,0.868,0.786,,,,0.136,0.123,,,,,0.733,0.664,,,12.86,0.099,0.103,0.147,,,,35.647,,19.598,,,16.049,,,0,,0,,,0.01,,0,,0,,,0,,2.88,2.609,3,2.717,1.47,1.331,0.44,0.399,1104038,8445665792,5.912,5355.087,0.7,182
PNG,Papua New Guinea,2015,6.364,0.785,,,,,,,,0.81,0.1,5.554,0.685,,,5.21,0.315,,0.241,,,,136.81,,,,7.247,129.512,,,0.02,,,,0.01,0.05,,0.01,,,,0,0.02,,62.81,7.747,21.67,2.673,11.69,1.442,4.42,0.545,8107772,,26.435,3260.396,,183
MRT,Mauritania,2015,2.924,0.723,,,,,,,,,,2.924,0.723,,,17.01,0.425,0.237,0.255,,,,58.785,,,,,58.349,,,0.01,,,,,0.02,,0,,,,,0.01,,13.22,3.267,12.83,3.171,6.7,1.656,3.16,0.781,4046304,12316128256,11.479,2837.014,0.932,184
COG,Congo,2015,3.452,0.711,,0.271,0.056,,,,,0.982,0.202,2.198,0.453,,,11.26,0.349,0.113,0.117,,,,61.183,1.36,,,3.86,50.214,,,0.01,0.02,,,0.01,0.02,,0,0,,,0,0.01,,19.03,3.919,9.2,1.895,3.53,0.727,2.14,0.441,4856093,30428346368,29.581,6091.602,0.972,185
SEN,Senegal,2015,9.845,0.675,0.655,1.788,0.123,1.15,0.079,,,0.048,0.003,6.859,0.47,,,12.85,1.121,0.28,0.266,10.501,0.72,0.299,189.49,27.466,9.282,,0.909,151.834,,6.66,0.03,0.12,0.01,,0,0.06,,0.01,0.08,0,,0,0.03,,32.58,2.235,28.07,1.925,10.24,0.702,7.42,0.509,14578450,35168681984,37.076,2543.221,1.054,186
PSE,Palestine,2015,3.004,0.663,,,,,,,,,,3.004,0.663,,,5.94,0.169,0.138,0.164,,,,44.096,,,,,44.096,,,0.01,,,,,0.03,,0,,,,,0.01,,,,,,,,,,4529160,21808076800,18.298,4040.037,0.839,187
TUV,Tuvalu,2015,0.007,0.66,,,,,,,,,,0.007,0.66,,,0,0,,,,,,0.242,,,,,0.242,,,0,,,,,0,,0,,,,,0,,0.02,1.802,0.02,1.802,0.01,0.901,0,0,11099,,0,0,,188
TJK,Tajikistan,2015,5.302,0.627,,0.693,0.082,1.759,0.208,,,0.007,0.001,2.843,0.336,,,15.26,0.702,0.171,0.084,,,,448.119,10.647,103.709,,83.157,248.518,,,0.01,0.05,0.01,,0,0.02,,0.03,0.03,0.01,,0.04,0.05,,11.88,1.405,12.28,1.453,5.24,0.62,1.94,0.229,8454019,31037368320,63.246,7481.205,2.038,189
NGA,Nigeria,2015,113.47,0.626,10.705,8.137,0.045,0.125,0.001,18.635,0.103,32.448,0.179,54.125,0.299,,,-11.23,-14.353,0.108,0.247,124.175,0.686,0.118,3301.631,90.116,69.816,1181.097,536.397,1424.205,,9.43,0.32,0.57,0,5,0.48,0.46,,0.22,0.25,0.01,7.52,0.26,0.27,,323.23,1.784,277.14,1.53,123.36,0.681,34.25,0.189,181137454,1.05E+12,459.228,2535.247,0.438,190
STP,Sao Tome and Principe,2015,0.121,0.606,,,,,,,,,,0.121,0.606,,,3.12,0.004,0.176,0.188,,,,2.737,,,,,2.737,,,0,,,,,0,,0,,,,,0,,0.39,1.955,0.17,0.852,0.03,0.15,0.02,0.1,199439,687729984,0.644,3227.408,0.936,191
GHA,Ghana,2015,16.114,0.579,4.584,1.484,0.053,,,,,2.44,0.088,12.19,0.438,,,9.22,1.36,0.162,0.196,20.698,0.743,0.208,291.43,25.403,,,7.526,254.337,,28.45,0.05,0.1,,,0.04,0.1,,0.02,0.07,,,0,0.05,,70.87,2.545,41.45,1.488,19.54,0.702,5.86,0.21,27849203,99411263488,82.196,2951.474,0.827,192
KHM,Cambodia,2015,8.527,0.549,6.416,0.653,0.042,2.317,0.149,,,,,5.557,0.358,,,31.3,2.033,0.176,0.241,14.943,0.963,0.309,91.302,3.73,4.123,,,83.45,,75.25,0.02,0.05,0.02,,,0.05,,0.01,0.01,0,,,0.02,,103.41,6.662,33.72,2.172,21.99,1.417,7.45,0.48,15521435,48358453248,35.383,2279.634,0.732,193
SDN,Sudan,2015,20.163,0.518,,1.436,0.037,,,,,,,18.727,0.481,,,21.13,3.518,,0.222,,,,343.057,11.967,,,,329.805,,,0.06,0.1,,,,0.16,,0.02,0.03,,,,0.06,,125.99,3.239,104.47,2.685,57.64,1.482,28.32,0.728,38902948,,90.99,2338.903,,194
BEN,Benin,2015,5.326,0.504,2.587,0.214,0.02,0.11,0.01,,,0.059,0.006,4.943,0.467,,,11.04,0.53,0.239,0.234,7.913,0.748,0.355,76.855,4.447,0.297,,0.136,71.976,,48.59,0.02,0.01,0,,0,0.04,,0.01,0.01,0,,0,0.01,,25.15,2.378,14.43,1.364,5.23,0.495,2.48,0.234,10575962,22279708672,22.781,2154.054,1.023,195
TLS,Timor,2015,0.601,0.502,,,,,,0.096,0.08,,,0.505,0.422,,,-1.2,-0.007,,0.281,,,,3.99,,,0.287,,3.703,,,0,,,0.03,,0,,0,,,0,,0,,7.36,6.152,6.89,5.759,6,5.015,0.28,0.234,1196294,,2.136,1785.187,,196
KIR,Kiribati,2015,0.055,0.496,,,,,,,,,,0.055,0.496,,,-6.25,-0.004,,0.209,,,,1.762,,,,,1.762,,,0,,,,,0,,0,,,,,0,,0.09,0.811,0.09,0.811,0.02,0.18,0,0,110927,,0.263,2371.171,,197
DJI,Djibouti,2015,0.447,0.489,,0.07,0.076,,,,,,,0.377,0.413,,,15.15,0.059,0.184,0.134,,,,16.964,0.194,,,,16.77,,,0,0,,,,0,,0,0,,,,0,,1.52,1.663,1.52,1.663,0.68,0.744,0.27,0.295,913998,2435148032,3.335,3649.247,1.37,198
SLB,Solomon Islands,2015,0.293,0.486,,,,,,,,,,0.293,0.486,,,-11.11,-0.037,,0.211,,,,8.973,,,,,8.973,,,0,,,,,0,,0,,,,,0,,-17.02,-28.219,0.8,1.326,0.39,0.647,0.03,0.05,603133,,1.388,2302.036,,199
VUT,Vanuatu,2015,0.132,0.486,,,,,,,,,,0.132,0.486,,,-14.29,-0.022,,0.192,,,,3.928,,,,,3.773,,,0,,,,,0,,0,,,,,0,,0.81,2.988,0.81,2.988,0.5,1.844,0.18,0.664,271128,,0.687,2532.829,,199
YEM,Yemen,2015,12.806,0.483,,0.884,0.033,0.414,0.016,,,1.894,0.072,9.614,0.363,,,-47.12,-11.409,0.16,0.244,,,,574.504,19.232,3.155,,11.26,540.857,,,0.04,0.06,0,,0.03,0.08,,0.04,0.05,0,,0.01,0.1,,26.05,0.983,26.05,0.983,8.2,0.309,3.34,0.126,26497881,79904038912,52.371,1976.439,0.655,201
BGD,Bangladesh,2015,73.277,0.469,21.255,1.239,0.008,8.607,0.055,,,48.742,0.312,14.689,0.094,,,11.06,7.299,0.133,0.202,94.532,0.605,0.171,1135.229,15.823,70.046,,689.624,359.736,,29.01,0.21,0.09,0.06,,0.72,0.12,,0.07,0.04,0.01,,0.33,0.07,,204.52,1.309,182.6,1.169,80.92,0.518,28.23,0.181,156256287,5.52E+11,363.352,2325.359,0.658,202
