iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
TUN,Tunisia,2016,29.008,2.566,-1.512,3.594,0.318,,,0.297,0.026,11.934,1.056,13.183,1.166,,,-0.9,-0.264,0.233,0.259,27.496,2.432,0.221,784.78,93.56,,8.435,207.556,460.628,,-5.21,0.08,0.24,,0.08,0.17,0.11,,0.05,0.25,,0.05,0.1,0.08,,35.94,3.179,39.73,3.515,6.29,0.556,3.34,0.295,11303942,1.25E+11,112.016,9909.477,0.899,130
JOR,Jordan,2016,24.346,2.548,8.007,1.676,0.176,0.854,0.089,,,6.98,0.731,14.836,1.553,,,-4.74,-1.211,0.242,0.209,32.353,3.386,0.321,599.249,46.954,3.682,,57.051,491.561,,32.89,0.07,0.11,0.01,,0.1,0.12,,0.04,0.13,0,,0.03,0.09,,35.07,3.671,35.07,3.671,6.05,0.633,1.3,0.136,9554286,1.01E+11,116.633,12207.449,1.157,131
DMA,Dominica,2016,0.18,2.518,,,,,,,,,,0.18,2.518,,,2.08,0.004,0.254,0.211,,,,4.188,,,,,4.188,,,0,,,,,0,,0,,,,,0,,0.24,3.366,0.25,3.506,0.04,0.561,0.02,0.28,71307,706700032,0.85,11922.588,1.203,132
GEO,Georgia,2016,10.066,2.507,1.483,0.69,0.172,1.034,0.257,,,4.464,1.112,3.878,0.966,,,3.28,0.319,0.188,0.14,11.55,2.876,0.215,618.649,15.287,77.688,,226.278,296.633,,14.74,0.03,0.05,0.01,,0.06,0.03,,0.04,0.04,0.01,,0.1,0.05,,17.39,4.331,17.39,4.331,5.38,1.34,2.21,0.55,4015457,53661818880,72.101,17955.854,1.344,133
CUB,Cuba,2016,28.178,2.486,,0.672,0.059,0.007,0.001,,,2.275,0.201,25.223,2.225,,,-3.87,-1.133,0.315,0.283,,,,1523.756,56.305,11.241,,33.313,1422.897,,,0.08,0.05,0,,0.03,0.21,,0.1,0.15,0,,0.02,0.26,,42.62,3.76,45.65,4.027,12.98,1.145,3.74,0.33,11335108,89440002048,99.532,8780.836,1.113,134
EGY,Egypt,2016,234.123,2.479,12.325,22.82,0.242,1.608,0.017,,,94.824,1.004,114.87,1.216,,,6.82,14.955,0.212,0.228,246.447,2.609,0.223,5396.834,448.062,129.673,,1561.583,3237.309,,5.26,0.66,1.54,0.01,,1.36,0.96,,0.35,1.22,0.02,,0.72,0.59,,315.96,3.345,315.78,3.343,56.31,0.596,22.13,0.234,94447071,1.10E+12,1026.29,10866.3,0.929,135
MHL,Marshall Islands,2016,0.143,2.476,,,,,,,,,,0.143,2.476,,,0,0,,,,,,2.821,,,,,2.821,,,0,,,,,0,,0,,,,,0,,0.22,3.811,0.22,3.811,0.03,0.52,0,0,57723,,,,,136
SHN,Saint Helena,2016,0.015,2.46,,,,,,,,,,0.015,2.46,,,33.33,0.004,,0.366,,,,0.337,,,,,0.337,,,0,,,,,0,,0,,,,,0,,,,,,,,,,5958,,0.04,6640.583,,137
GRD,Grenada,2016,0.267,2.426,,,,,,,,,,0.267,2.426,,,2.82,0.007,,0.219,,,,7.05,,,,,7.05,,,0,,,,,0,,0,,,,,0,,2.31,20.95,2.31,20.95,2.01,18.229,0.01,0.091,110263,,1.221,11071.08,,138
ECU,Ecuador,2016,39.504,2.396,7.684,2.208,0.134,,,1.345,0.082,1.656,0.1,34.295,2.08,,,-3.08,-1.255,0.233,0.214,47.188,2.861,0.279,1052.824,57.396,,54.593,27.641,913.195,,19.45,0.11,0.15,,0.35,0.02,0.29,,0.07,0.16,,0.34,0.01,0.17,,91.17,5.528,65.01,3.942,20.51,1.244,4.77,0.289,16491116,1.69E+11,184.395,11181.487,1.089,139
BRA,Brazil,2016,492.748,2.39,22.555,22.415,0.109,63.831,0.31,17.505,0.085,69.666,0.338,312.939,1.518,6.392,0.031,-6.92,-36.605,0.171,0.149,515.303,2.5,0.178,14300.887,687.181,2170.075,367.647,989.075,9949.232,137.677,4.58,1.39,1.52,0.44,4.52,1,2.62,2.14,0.92,1.86,0.3,2.29,0.46,1.83,1.69,1443.98,7.004,1051.69,5.101,428.63,2.079,180.52,0.876,206163056,2.89E+12,3301.494,16013.995,1.143,140
DOM,Dominican Republic,2016,24.645,2.37,1.386,2.005,0.193,2.873,0.276,,,1.913,0.184,17.855,1.717,,,4.89,1.15,0.167,0.238,26.03,2.504,0.176,642.712,43.075,38.461,,17.822,543.355,,5.62,0.07,0.14,0.02,,0.03,0.15,,0.04,0.12,0.01,,0.01,0.1,,36.23,3.484,37.79,3.634,8.98,0.864,3.21,0.309,10397738,1.47E+11,103.54,9957.948,0.702,141
VCT,Saint Vincent and the Grenadines,2016,0.242,2.209,,,,,,,,,,0.242,2.209,,,3.12,0.007,,0.244,,,,6.064,,,,,6.064,,,0,,,,,0,,0,,,,,0,,0.35,3.197,0.35,3.197,0.07,0.639,0.01,0.091,109467,,0.993,9074.971,,142
LAO,Laos,2016,14.806,2.163,0.789,1.3,0.19,10.582,1.546,,,,,2.924,0.427,,,60.37,5.573,0.36,0.123,15.595,2.278,0.379,72.052,7.118,22.123,,,42.811,,5.33,0.04,0.09,0.07,,,0.02,,0,0.02,0,,,0.01,,37.4,5.463,26.15,3.82,9.09,1.328,4.19,0.612,6845848,41124319232,120.131,17548.061,2.921,143
IDN,Indonesia,2016,560.846,2.144,18.79,28.71,0.11,206.328,0.789,15.48,0.059,91.185,0.349,219.142,0.838,,,1.7,9.371,0.202,0.282,579.636,2.216,0.208,11959.806,539.739,2637.872,449.338,2110.058,6222.799,,3.35,1.58,1.94,1.44,3.99,1.31,1.83,,0.77,1.46,0.36,2.79,0.98,1.14,,1453.23,5.556,866.36,3.312,291.05,1.113,91.23,0.349,261556386,2.78E+12,1992.624,7618.335,0.716,144
,Wallis and Futuna,2016,0.026,2.12,,,,,,,,,,0.026,2.12,,,16.67,0.004,,,,,,0.403,,,,,0.403,,,0,,,,,0,,0,,,,,0,,,,,,,,,,12098,,,,,145
BOL,Bolivia,2016,22.795,2.066,-0.438,1.42,0.129,0.015,0.001,0.172,0.016,9.15,0.83,12.038,1.091,,,7.13,1.518,0.327,0.248,22.358,2.027,0.321,438.19,21.618,0.286,30.768,124.583,260.935,,-1.92,0.06,0.1,0,0.04,0.13,0.1,,0.03,0.06,0,0.19,0.06,0.05,,126.36,11.454,55.78,5.056,26.36,2.389,10.71,0.971,11031822,69712117760,92.096,8348.197,1.321,146
VNM,Vietnam,2016,192.766,2.059,5.953,36.822,0.393,81.561,0.871,,,20.368,0.218,54.015,0.577,,,-0.12,-0.238,0.334,0.225,198.718,2.122,0.344,3043.69,368.32,1395.883,,224.356,1054.335,,3.09,0.54,2.49,0.57,,0.29,0.45,,0.2,1,0.19,,0.1,0.19,,330.21,3.526,341.58,3.648,89.67,0.958,23.98,0.256,93640435,5.78E+11,857.925,9161.91,1.485,147
COL,Colombia,2016,93.242,1.936,10.544,5.324,0.11,19.427,0.403,1.004,0.021,21.944,0.456,45.544,0.945,,,1.39,1.277,0.149,0.188,103.786,2.154,0.165,3048.402,163.016,679.196,57.084,547.186,1601.92,,11.31,0.26,0.36,0.14,0.26,0.31,0.38,,0.2,0.44,0.09,0.35,0.25,0.29,,264.21,5.484,180.94,3.756,72.06,1.496,20.05,0.416,48175048,6.27E+11,495.821,10292.064,0.79,148
URY,Uruguay,2016,6.52,1.904,4.64,0.292,0.085,0.004,0.001,,,0.106,0.031,6.119,1.787,,,-3.05,-0.205,0.099,0.096,11.16,3.259,0.17,346.071,19.181,4.071,,2.21,320.61,,71.16,0.02,0.02,0,,0,0.05,,0.02,0.05,0,,0,0.06,,35.28,10.303,37.05,10.82,21.69,6.334,7.99,2.333,3424139,65763794944,67.693,19769.26,1.029,149
IND,India,2016,2382.223,1.799,-203.696,123.281,0.093,1530.271,1.155,1.883,0.001,113.622,0.086,613.166,0.463,,,5.01,113.656,0.307,0.286,2178.527,1.645,0.28,44315.067,1948.741,28746.464,159.626,1848.015,11612.222,,-8.55,6.72,8.34,10.66,0.49,1.63,5.13,,2.85,5.29,3.93,0.99,0.86,2.13,,3073.24,2.32,3103.11,2.343,659.81,0.498,247.44,0.187,1324517250,7.77E+12,8320.578,6281.97,1.071,150
ARM,Armenia,2016,5.203,1.772,0.347,0.154,0.052,0.004,0.001,,,4.239,1.444,0.807,0.275,,,-4.87,-0.266,0.177,0.127,5.55,1.89,0.189,360.555,13.68,43.75,,138.892,162.084,,6.66,0.01,0.01,0,,0.06,0.01,,0.02,0.04,0.01,,0.06,0.03,,9.54,3.249,9.51,3.239,2.57,0.875,1.62,0.552,2936147,29426933760,40.95,13946.895,1.392,151
,Lower-middle-income countries,2016,5431.922,1.725,-463.222,313.946,0.1,2121.274,0.674,98.901,0.031,1137.29,0.361,1757.598,0.558,2.912,0.001,4.61,239.546,0.262,0.254,4968.699,1.578,0.239,141920.193,5604.72,53718.771,4592.268,26009.003,51894.627,100.804,-8.53,15.32,21.23,14.77,25.51,16.32,14.7,0.97,9.14,15.2,7.35,28.54,12.06,9.52,1.24,,,,,,,,,,,,,,152
NAM,Namibia,2016,4.051,1.718,5.036,0.263,0.111,0.07,0.03,,,,,3.719,1.577,,,5.19,0.2,0.176,0.177,9.087,3.854,0.395,59.787,1.537,3.29,,,54.96,,124.31,0.01,0.02,0,,,0.03,,0,0,0,,,0.01,,23.4,9.923,12.84,5.445,4.97,2.108,3.26,1.383,2358044,23031048192,22.91,9715.666,0.995,153
PER,Peru,2016,52.72,1.705,8.594,4.34,0.14,3.213,0.104,0.136,0.004,17.088,0.552,27.943,0.904,,,7.44,3.653,0.145,0.175,61.314,1.983,0.169,1733.795,94.532,107.447,86.91,178.457,1266.45,,16.3,0.15,0.29,0.02,0.03,0.25,0.23,,0.11,0.26,0.01,0.54,0.08,0.23,,187.96,6.078,98.04,3.17,30.97,1.001,9.6,0.31,30926036,3.63E+11,301.713,9755.966,0.832,154
BLZ,Belize,2016,0.623,1.691,,,,,,,,0.004,0.01,0.619,1.681,,,-2.86,-0.018,,0.17,,,,16.602,,,,0.044,16.557,,,0,,,,0,0.01,,0,,,,0,0,,6.77,18.377,1.51,4.099,0.52,1.412,0.26,0.706,368399,,3.674,9973.711,,155
SYR,Syria,2016,29.079,1.665,,0.559,0.032,0.004,0,1.114,0.064,6.954,0.398,20.449,1.171,,,3.25,0.917,0.539,0.245,,,,1743.977,70.228,0.608,80.852,265.54,1326.748,,,0.08,0.04,0,0.29,0.1,0.17,,0.11,0.19,0,0.5,0.12,0.24,,44.93,2.572,44.93,2.572,12.9,0.739,3.37,0.193,17465567,53942173696,118.859,6805.331,2.203,156
MAR,Morocco,2016,58.457,1.664,2.943,5.205,0.148,16.235,0.462,,,2.363,0.067,34.654,0.987,,,-0.15,-0.09,0.209,0.264,61.4,1.748,0.22,1480.919,145.905,363.276,,24.362,947.376,,5.03,0.16,0.35,0.11,,0.03,0.29,,0.1,0.4,0.05,,0.01,0.17,,86.73,2.469,88.66,2.524,17.2,0.49,7.94,0.226,35126274,2.79E+11,221.729,6312.329,0.793,157
CRI,Costa Rica,2016,7.923,1.617,4.599,0.62,0.127,0.004,0.001,,,,,7.299,1.49,,,6.98,0.517,0.115,0.13,12.522,2.556,0.182,221.803,18.481,0.781,,,202.542,,58.05,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.04,,8.31,1.696,15.54,3.172,4.84,0.988,1.99,0.406,4899336,68781793280,61.194,12490.346,0.89,158
KGZ,Kyrgyzstan,2016,9.646,1.588,5.456,0.508,0.084,3.481,0.573,,,0.546,0.09,5.111,0.842,,,-6.15,-0.633,0.353,0.144,15.103,2.486,0.553,818.198,29.36,393.501,,84.236,305.548,,56.57,0.03,0.03,0.02,,0.01,0.04,,0.05,0.08,0.05,,0.04,0.06,,13.25,2.181,16.51,2.718,4.8,0.79,1.85,0.305,6074327,27316666368,66.995,11029.155,2.453,159
BTN,Bhutan,2016,1.156,1.57,,0.359,0.487,0.312,0.424,,,,,0.485,0.659,,,19.82,0.191,,0.062,,,,12.665,2.778,3.45,,,6.437,,,0,0.02,0,,,0,,0,0.01,0,,,0,,1.01,1.371,2.31,3.136,0.88,1.195,0.19,0.258,736706,,18.515,25132.646,,160
ALB,Albania,2016,4.492,1.556,1.01,0.78,0.27,0.191,0.066,,,0.161,0.056,3.36,1.164,,,-0.08,-0.004,0.143,0.118,5.502,1.906,0.175,266.069,16.363,65.206,,15.975,168.525,,22.48,0.01,0.05,0,,0,0.03,,0.02,0.04,0.01,,0.01,0.03,,9.49,3.288,9.72,3.367,3.25,1.126,1.25,0.433,2886427,31481821184,37.984,13159.583,1.207,161
FJI,Fiji,2016,1.26,1.444,,0.084,0.096,,,,,,,1.176,1.348,,,-2.67,-0.035,,0.169,,,,43.93,2.195,,,,39.845,,,0,0.01,,,,0.01,,0,0.01,,,,0.01,,0.07,0.08,2.61,2.992,0.63,0.722,0.17,0.195,872406,,7.447,8536.495,,162
,Micronesia (country),2016,0.143,1.296,,,,,,,,,,0.143,1.296,,,0,0,,0.191,,,,3.133,,,,,3.133,,,0,,,,,0,,0,,,,,0,,0.22,1.996,0.26,2.359,0.06,0.544,0.03,0.272,110215,,0.749,6800.259,,163
TON,Tonga,2016,0.128,1.268,,,,,,,,,,0.128,1.268,,,6.06,0.007,,0.216,,,,3.8,,,,,3.8,,,0,,,,,0,,0,,,,,0,,0.31,3.065,0.31,3.065,0.1,0.989,0.05,0.494,101143,,0.593,5864.47,,164
WSM,Samoa,2016,0.238,1.224,,,,,,,,,,0.238,1.224,,,4.84,0.011,,0.162,,,,5.807,,,,,5.807,,,0,,,,,0,,0,,,,,0,,0.77,3.958,0.66,3.393,0.3,1.542,0.06,0.308,194540,,1.469,7551.107,,165
MYT,Mayotte,2016,0.301,1.223,,,,,,,,,,0.301,1.223,,,2.28,0.007,,,,,,5.317,,,,,5.317,,,0,,,,,0,,0,,,,,0,,,,,,,,,,246460,,,,,166
MDA,Moldova,2016,4.904,1.206,,0.434,0.107,0.279,0.068,,,1.727,0.425,2.464,0.606,,,2.55,0.122,0.229,0.129,,,,1358.262,33.274,402.098,,189.931,729.368,,,0.01,0.03,0,,0.02,0.02,,0.09,0.09,0.06,,0.09,0.13,,12.78,3.143,12.67,3.116,3.37,0.829,1.03,0.253,4066013,21399023616,38.051,9358.226,1.778,167
PHL,Philippines,2016,122.237,1.179,21.221,9.569,0.092,51.487,0.497,,,7.632,0.074,53.549,0.517,,,9,10.095,0.152,0.254,143.458,1.384,0.178,2832.081,196.251,551.42,,97.038,1987.372,,17.36,0.34,0.65,0.36,,0.11,0.45,,0.18,0.53,0.08,,0.04,0.36,,212.04,2.045,209.48,2.021,65.04,0.627,13.35,0.129,103663812,8.05E+11,481.705,4646.797,0.598,168
PRK,North Korea,2016,29.412,1.162,,2.702,0.107,23.512,0.929,,,,,3.199,0.126,,,19.46,4.791,0.672,0.257,,,,4951.335,183.217,4517.534,,,250.584,,,0.08,0.18,0.16,,,0.03,,0.32,0.5,0.62,,,0.05,,56.75,2.242,53.46,2.112,18.51,0.731,2.43,0.096,25307665,43750891520,114.258,4514.759,2.612,169
,Africa,2016,1356.719,1.119,-338.433,77.335,0.064,434.484,0.358,47.603,0.039,266.183,0.22,531.115,0.438,,,2.57,33.984,0.247,0.252,1018.286,0.84,0.185,42106.205,1550.056,18503.881,2603.723,4797.276,14651.27,,-24.94,3.83,5.23,3.03,12.28,3.82,4.44,,2.71,4.21,2.53,16.18,2.22,2.69,,,,,,,,,,1213040542,,5163.861,4256.957,,170
LKA,Sri Lanka,2016,23.027,1.095,9.154,1.028,0.049,5.525,0.263,,,,,16.473,0.784,,,16.12,3.197,0.097,0.268,32.181,1.531,0.136,412.321,19.748,32.236,,,360.337,,39.75,0.06,0.07,0.04,,,0.14,,0.03,0.05,0,,,0.07,,37.21,1.77,35.29,1.679,9.9,0.471,2.52,0.12,21021177,2.37E+11,86.093,4095.56,0.363,171
AGO,Angola,2016,31.404,1.089,,1.744,0.06,,,12.762,0.442,1.495,0.052,15.403,0.534,,,-6.6,-2.217,0.176,0.294,,,,583.779,20.922,,251.093,35.012,275.152,,,0.09,0.12,,3.29,0.02,0.13,,0.04,0.06,,1.56,0.02,0.05,,138.85,4.814,91.24,3.163,43.15,1.496,24.33,0.844,28842482,1.78E+11,106.752,3701.193,0.599,172
LSO,Lesotho,2016,2.213,1.066,,,,1.565,0.754,,,,,0.649,0.312,,,-1.31,-0.029,0.41,0.482,,,,54.44,,42.671,,,11.769,,,0.01,,0.01,,,0.01,,0,,0.01,,,0,,5.42,2.612,5.42,2.612,2.25,1.084,0.79,0.381,2075041,5403951104,4.596,2214.783,0.85,173
PRY,Paraguay,2016,7.183,1.06,3.263,0.379,0.056,0.004,0,,,,,6.8,1.003,,,18.7,1.132,0.118,0.046,10.445,1.541,0.172,145.237,8.039,0.022,,,137.176,,45.42,0.02,0.03,0,,,0.06,,0.01,0.02,0,,,0.03,,94.16,13.892,48.06,7.091,29.47,4.348,10.2,1.505,6777878,60921225216,154.444,22786.498,2.535,174
SLV,El Salvador,2016,6.646,1.046,1.813,0.388,0.061,0.004,0.001,,,,,6.254,0.984,,,-0.44,-0.03,0.128,0.171,8.458,1.331,0.164,206.506,16.478,0.084,,,189.944,,27.27,0.02,0.03,0,,,0.05,,0.01,0.04,0,,,0.03,,13.8,2.171,12.72,2.001,4.03,0.634,1.22,0.192,6356137,51736932352,38.956,6128.891,0.753,175
GTM,Guatemala,2016,16.913,1.02,4.676,1.396,0.084,4.715,0.284,,,,,10.803,0.651,,,6.89,1.091,0.141,0.193,21.589,1.302,0.18,368.121,29.376,28.878,,,309.427,,27.65,0.05,0.09,0.03,,,0.09,,0.02,0.08,0,,,0.06,,37.78,2.278,34.31,2.069,11.64,0.702,5.04,0.304,16583079,1.20E+11,87.482,5275.407,0.728,176
PAK,Pakistan,2016,207.019,1.017,8.047,14.127,0.069,24.662,0.121,,,70.298,0.345,97.931,0.481,,,22.31,37.767,0.188,0.234,215.066,1.056,0.195,4220.961,240.598,537.551,,1556.147,1861.907,,3.89,0.58,0.96,0.17,,1.01,0.82,,0.27,0.65,0.07,,0.72,0.34,,396.4,1.947,389.4,1.912,143.28,0.704,57.87,0.284,203631356,1.10E+12,883.526,4338.851,0.802,177
CPV,Cape Verde,2016,0.539,1.014,,,,,,,,,,0.539,1.014,,,9.7,0.048,0.152,0.135,,,,10.958,,,,,10.642,,,0,,,,,0,,0,,,,,0,,0.71,1.337,0.77,1.45,0.13,0.245,0.08,0.151,531140,3549154048,3.988,7508.69,1.124,178
HND,Honduras,2016,9.293,1.002,2.119,0.723,0.078,0.154,0.017,,,,,8.416,0.908,,,-5.19,-0.509,0.221,0.196,11.412,1.231,0.271,216.966,17.053,5.489,,,194.423,,22.8,0.03,0.05,0,,,0.07,,0.01,0.05,0,,,0.04,,27.37,2.952,21.5,2.319,8.14,0.878,3.23,0.348,9270794,42061463552,47.45,5118.267,1.128,179
SWZ,Eswatini,2016,1.055,0.947,,,,0.246,0.221,,,,,0.809,0.726,,,21.52,0.187,0.125,0.174,,,,36.702,,19.844,,,16.858,,,0,,0,,,0.01,,0,,0,,,0,,3.09,2.774,3.2,2.873,1.48,1.329,0.43,0.386,1113994,8425262080,6.075,5453.714,0.721,180
NIC,Nicaragua,2016,5.383,0.854,1.041,0.271,0.043,,,,,,,5.111,0.811,,,-0.88,-0.048,0.179,0.19,6.424,1.019,0.213,155.865,7.363,,,,148.502,,19.34,0.02,0.02,,,,0.04,,0.01,0.02,,,,0.03,,38.67,6.134,19.04,3.02,9.73,1.543,3.52,0.558,6303970,30103515136,28.38,4501.994,0.943,181
PNG,Papua New Guinea,2016,6.636,0.802,,,,,,,,0.857,0.104,5.778,0.698,,,4.26,0.271,,0.236,,,,143.446,,,,8.104,135.29,,,0.02,,,,0.01,0.05,,0.01,,,,0,0.02,,63.56,7.684,22.68,2.742,11.15,1.348,3.75,0.453,8271766,,28.135,3401.299,,182
ZWE,Zimbabwe,2016,10.738,0.765,1.415,0.639,0.046,6.959,0.496,,,,,3.139,0.224,,,-12.17,-1.488,0.512,0.23,12.153,0.866,0.58,736.467,18.188,585.104,,,133.175,,13.18,0.03,0.04,0.05,,,0.03,,0.05,0.05,0.08,,,0.02,,116.52,8.305,29.12,2.076,11.5,0.82,6.21,0.443,14030338,20961794048,46.666,3326.073,2.226,183
COG,Congo,2016,3.702,0.743,,0.368,0.074,,,,,1.125,0.226,2.209,0.444,,,7.27,0.251,0.125,0.131,,,,64.885,1.728,,,4.985,52.424,,,0.01,0.02,,,0.02,0.02,,0,0,,,0,0.01,,20.22,4.059,9.25,1.857,3.7,0.743,2.27,0.456,4980996,29575751680,28.268,5675.187,0.956,184
TJK,Tajikistan,2016,6.44,0.743,,0.665,0.077,2.988,0.345,,,0.007,0.001,2.779,0.321,,,21.46,1.138,0.194,0.099,,,,454.559,11.312,106.697,,83.165,251.297,,,0.02,0.04,0.02,,0,0.02,,0.03,0.03,0.01,,0.04,0.05,,13.52,1.561,13.65,1.576,5.4,0.623,1.94,0.224,8663575,33246705664,65.107,7515.026,1.958,185
PSE,Palestine,2016,3.232,0.697,,,,,,,,,,3.232,0.697,,,7.56,0.227,0.136,0.169,,,,47.328,,,,,47.328,,,0.01,,,,,0.03,,0,,,,,0.01,,,,,,,,,,4635644,23685474304,19.123,4125.179,0.807,186
KHM,Cambodia,2016,10.533,0.668,5.477,1.421,0.09,2.682,0.17,,,,,6.43,0.408,,,23.54,2.007,0.204,0.239,16.01,1.016,0.309,101.836,5.151,6.805,,,89.88,,52,0.03,0.1,0.02,,,0.05,,0.01,0.01,0,,,0.02,,68.73,4.359,35.39,2.245,22.24,1.411,7,0.444,15766290,51749834752,44.103,2797.313,0.852,187
SEN,Senegal,2016,10.016,0.668,0.591,1.995,0.133,1.205,0.08,,,0.044,0.003,6.771,0.452,,,1.73,0.17,0.267,0.28,10.607,0.707,0.283,199.506,29.461,10.487,,0.953,158.605,,5.9,0.03,0.13,0.01,,0,0.06,,0.01,0.08,0,,0,0.03,,34.15,2.278,29.77,1.986,10.67,0.712,7.94,0.53,14993514,37469413376,35.833,2389.926,0.956,188
TUV,Tuvalu,2016,0.007,0.652,,,,,,,,,,0.007,0.652,,,0,0,,,,,,0.249,,,,,0.249,,,0,,,,,0,,0,,,,,0,,0.02,1.781,0.03,2.671,0.01,0.89,0,0,11232,,0,0,,189
NGA,Nigeria,2016,115.821,0.623,11.732,8.525,0.046,0.121,0.001,15.737,0.085,30.881,0.166,60.557,0.326,,,2.07,2.351,0.112,0.247,127.553,0.686,0.124,3417.452,98.641,69.937,1196.835,567.278,1484.761,,10.13,0.33,0.58,0,4.06,0.44,0.51,,0.22,0.27,0.01,7.44,0.26,0.27,,330.64,1.778,284.34,1.529,127.06,0.683,36.37,0.196,185960244,1.03E+12,469.582,2525.176,0.455,190
STP,Sao Tome and Principe,2016,0.125,0.613,,,,,,,,,,0.125,0.613,,,3.03,0.004,0.174,0.187,,,,2.862,,,,,2.862,,,0,,,,,0,,0,,,,,0,,0.39,1.919,0.18,0.886,0.03,0.148,0.02,0.098,203221,717552000,0.665,3272.106,0.927,191
MRT,Mauritania,2016,2.535,0.609,,,,,,,,,,2.535,0.609,,,-13.28,-0.388,0.202,0.238,,,,61.321,,,,,60.884,,,0.01,,,,,0.02,,0,,,,,0.01,,12.17,2.923,13.25,3.182,7.04,1.691,3.37,0.809,4163532,12527539200,10.664,2561.179,0.851,192
BEN,Benin,2016,6.6,0.607,1.802,0.21,0.019,0.319,0.029,,,0.004,0,6.068,0.558,,,23.94,1.275,0.283,0.238,8.402,0.773,0.36,83.455,4.657,0.616,,0.139,78.043,,27.29,0.02,0.01,0,,0,0.05,,0.01,0.01,0,,0,0.01,,26.83,2.468,16.1,1.481,5.39,0.496,2.68,0.247,10872072,23337750528,27.779,2555.08,1.19,193
GHA,Ghana,2016,16.547,0.581,4.082,1.55,0.054,,,,,1.418,0.05,13.579,0.477,,,2.68,0.433,0.16,0.199,20.629,0.724,0.199,307.977,26.953,,,8.944,267.916,,24.67,0.05,0.1,,,0.02,0.11,,0.02,0.07,,,0,0.05,,16.43,0.577,41.28,1.449,20.27,0.712,5.94,0.209,28481947,1.03E+11,83.195,2920.983,0.804,194
VUT,Vanuatu,2016,0.147,0.527,,,,,,,,,,0.147,0.527,,,11.11,0.015,,0.212,,,,4.074,,,,,3.919,,,0,,,,,0,,0,,,,,0,,0.86,3.09,0.86,3.09,0.49,1.761,0.18,0.647,278326,,0.693,2489.043,,195
CIV,Cote d'Ivoire,2016,11.798,0.495,4.352,,,,,,,4.774,0.2,7.024,0.295,,,25.44,2.393,0.132,0.206,16.15,0.678,0.18,291.27,,,,60.072,231.198,,36.88,0.03,,,,0.07,0.06,,0.02,,,,0.03,0.04,,49.41,2.074,22.73,0.954,6.93,0.291,3.71,0.156,23822726,89471442944,57.369,2408.165,0.641,196
KIR,Kiribati,2016,0.055,0.488,,,,,,,,,,0.055,0.488,,,0,0,,0.195,,,,1.817,,,,,1.817,,,0,,,,,0,,0,,,,,0,,0.1,0.889,0.1,0.889,0.02,0.178,0.01,0.089,112529,,0.282,2508.103,,197
SDN,Sudan,2016,19.311,0.485,,1.556,0.039,,,,,,,17.756,0.446,,,-4.22,-0.851,,0.183,,,,362.369,13.522,,,,347.56,,,0.05,0.11,,,,0.15,,0.02,0.04,,,,0.06,,130.01,3.263,109.01,2.736,58.06,1.457,29.67,0.745,39847433,,105.665,2651.734,,198
BGD,Bangladesh,2016,76.477,0.484,20.314,1.416,0.009,6.075,0.038,,,53.549,0.339,15.436,0.098,,,4.37,3.2,0.129,0.207,96.791,0.613,0.164,1211.706,17.24,76.12,,743.173,375.172,,26.56,0.22,0.1,0.04,,0.77,0.13,,0.08,0.05,0.01,,0.34,0.07,,205.26,1.299,183.5,1.162,80.24,0.508,27.28,0.173,157977151,5.91E+11,369.482,2338.835,0.625,199
MMR,Myanmar,2016,25.437,0.48,,0.962,0.018,1.927,0.036,0.183,0.004,8.079,0.152,14.286,0.269,,,15.06,3.329,0.09,0.197,,,,481.67,10.436,38.88,5.386,126.699,300.269,,,0.07,0.07,0.01,0.05,0.12,0.12,,0.03,0.03,0.01,0.03,0.06,0.06,,221.28,4.172,109.43,2.063,71.38,1.346,24.11,0.455,53045199,2.82E+11,129.151,2434.732,0.458,200
SLB,Solomon Islands,2016,0.289,0.467,,,,,,,,,,0.289,0.467,,,-1.25,-0.004,,0.217,,,,9.263,,,,,9.263,,,0,,,,,0,,0,,,,,0,,46.29,74.729,0.88,1.421,0.4,0.646,0.03,0.048,619438,,1.335,2154.411,,201
