iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
EGY,Egypt,2017,250.605,2.598,0.167,21.77,0.226,1.392,0.014,,,108.407,1.124,119.036,1.234,,,7.04,16.482,0.216,0.238,250.772,2.6,0.216,5647.439,469.832,131.065,,1669.99,3356.345,,0.07,0.7,1.45,0.01,,1.52,0.98,,0.36,1.22,0.02,,0.75,0.6,,320.55,3.324,320.37,3.322,56.05,0.581,22.05,0.229,96442590,1.16E+12,1055.171,10940.927,0.91,130
GUF,French Guiana,2017,0.705,2.562,,,,,,,,,,0.705,2.562,,,-1.85,-0.013,,0.136,,,,25.335,,,,,25.335,,,0,,,,,0.01,,0,,,,,0,,,,,,,,,,275189,,5.19,18859.832,,131
TUN,Tunisia,2017,29.231,2.557,-1.487,3.206,0.28,,,0.289,0.025,12.439,1.088,13.297,1.163,,,0.77,0.224,0.23,0.246,27.744,2.427,0.219,814.011,96.766,,8.724,219.996,473.924,,-5.09,0.08,0.21,,0.07,0.17,0.11,,0.05,0.25,,0.05,0.1,0.09,,36.96,3.233,40.72,3.561,6.35,0.555,3.26,0.285,11433438,1.27E+11,118.583,10371.615,0.934,132
GEO,Georgia,2017,10.18,2.539,1.172,0.785,0.196,1.162,0.29,,,4.703,1.173,3.53,0.88,,,1.13,0.113,0.181,0.142,11.352,2.832,0.202,628.829,16.073,78.85,,230.98,300.162,,11.52,0.03,0.05,0.01,,0.07,0.03,,0.04,0.04,0.01,,0.1,0.05,,17.19,4.288,17.19,4.288,5.31,1.325,2.11,0.526,4008723,56260120576,71.688,17882.922,1.274,133
MHL,Marshall Islands,2017,0.147,2.525,,,,,,,,,,0.147,2.525,,,2.56,0.004,,,,,,2.968,,,,,2.968,,,0,,,,,0,,0,,,,,0,,0.22,3.79,0.22,3.79,0.03,0.517,0,0,58053,,,,,134
GRD,Grenada,2017,0.278,2.512,,,,,,,,,,0.278,2.512,,,4.11,0.011,,0.21,,,,7.328,,,,,7.328,,,0,,,,,0,,0,,,,,0,,2.33,21.015,2.33,21.015,2.02,18.219,0.01,0.09,110874,,1.327,11970.01,,135
BRA,Brazil,2017,500.758,2.409,23.911,21.031,0.101,67.322,0.324,17.505,0.084,70.688,0.34,317.82,1.529,6.392,0.031,1.63,8.01,0.171,0.15,524.669,2.524,0.179,14801.644,708.212,2237.397,385.152,1059.763,10267.051,144.069,4.77,1.39,1.4,0.47,4.14,0.99,2.62,2.12,0.93,1.85,0.3,2.33,0.48,1.84,1.7,1461.43,7.032,1064.92,5.124,427.51,2.057,190.75,0.918,207833825,2.93E+12,3343.262,16086.227,1.142,136
ECU,Ecuador,2017,39.276,2.34,7.672,2.248,0.134,,,1.202,0.072,1.539,0.092,34.288,2.043,,,-0.58,-0.228,0.227,0.206,46.948,2.797,0.271,1092.1,59.643,,55.795,29.18,947.483,,19.53,0.11,0.15,,0.28,0.02,0.28,,0.07,0.16,,0.34,0.01,0.17,,90.21,5.374,64.06,3.816,20.69,1.233,4.82,0.287,16785356,1.73E+11,190.916,11373.935,1.102,137
DOM,Dominican Republic,2017,24.017,2.284,1.674,2.037,0.194,3.342,0.318,,,2.191,0.208,16.447,1.564,,,-2.55,-0.628,0.156,0.235,25.691,2.444,0.166,666.729,45.112,41.803,,20.013,559.801,,6.97,0.07,0.14,0.02,,0.03,0.14,,0.04,0.12,0.01,,0.01,0.1,,35.45,3.372,37.01,3.52,9.1,0.866,3.28,0.312,10513111,1.54E+11,102.122,9713.742,0.661,138
DMA,Dominica,2017,0.161,2.256,,,,,,,,,,0.161,2.256,,,-10.2,-0.018,0.247,0.203,,,,4.349,,,,,4.349,,,0,,,,,0,,0,,,,,0,,0.22,3.079,0.23,3.219,0.05,0.7,0.02,0.28,71460,653398976,0.794,11110.914,1.215,139
GAB,Gabon,2017,4.598,2.227,,0.132,0.064,,,1.48,0.717,0.905,0.438,2.081,1.008,,,-15.49,-0.843,0.126,0.231,,,,244.862,3.222,,126.362,16.799,98.48,,,0.01,0.01,,0.35,0.01,0.02,,0.02,0.01,,0.77,0.01,0.02,,14.03,6.795,7.53,3.647,1.18,0.571,0.51,0.247,2064812,36385443840,19.867,9621.466,0.546,140
CUB,Cuba,2017,25.208,2.223,,0.644,0.057,0.015,0.001,,,2.019,0.178,22.53,1.987,,,-10.54,-2.97,0.278,0.238,,,,1548.964,56.949,11.256,,35.332,1445.427,,,0.07,0.04,0,,0.03,0.19,,0.1,0.15,0,,0.02,0.26,,39.47,3.481,42.48,3.746,12.61,1.112,3.72,0.328,11339255,90759331840,106.043,9351.88,1.168,141
IDN,Indonesia,2017,575.176,2.173,15.003,32.081,0.121,221.093,0.835,11.043,0.042,84.339,0.319,226.62,0.856,,,2.56,14.33,0.197,0.277,590.179,2.23,0.202,12534.981,571.82,2858.965,460.382,2194.396,6449.419,,2.61,1.6,2.14,1.53,2.61,1.19,1.87,,0.79,1.49,0.38,2.79,0.98,1.16,,1466.05,5.54,912.42,3.448,289.36,1.093,92.53,0.35,264650968,2.92E+12,2075.65,7842.971,0.71,142
,Wallis and Futuna,2017,0.026,2.156,,,,,,,,,,0.026,2.156,,,0,0,,,,,,0.429,,,,,0.429,,,0,,,,,0,,0,,,,,0,,,,,,,,,,11894,,,,,143
BOL,Bolivia,2017,23.562,2.105,-0.583,1.424,0.127,0.026,0.002,0.136,0.012,9.222,0.824,12.754,1.14,,,3.36,0.766,0.324,0.26,22.979,2.053,0.316,461.751,23.042,0.311,30.903,133.805,273.689,,-2.47,0.07,0.09,0,0.03,0.13,0.11,,0.03,0.06,0,0.19,0.06,0.05,,125.32,11.196,56.3,5.03,25.66,2.293,9.7,0.867,11192853,72636538880,90.779,8110.42,1.25,144
VNM,Vietnam,2017,195.249,2.064,2.973,42.735,0.452,77.68,0.821,,,17.877,0.189,56.957,0.602,,,1.29,2.484,0.316,0.213,198.223,2.095,0.321,3238.939,411.055,1473.564,,242.233,1111.292,,1.52,0.54,2.85,0.54,,0.25,0.47,,0.2,1.07,0.2,,0.11,0.2,,328.33,3.471,340.42,3.598,88.83,0.939,23.99,0.254,94600643,6.18E+11,918.556,9709.833,1.487,145
VCT,Saint Vincent and the Grenadines,2017,0.216,1.968,,,,,,,,,,0.216,1.968,,,-10.61,-0.026,,0.189,,,,6.28,,,,,6.28,,,0,,,,,0,,0,,,,,0,,0.35,3.187,0.35,3.187,0.07,0.637,0.01,0.091,109826,,1.144,10416.229,,146
ARM,Armenia,2017,5.537,1.88,0.173,0.205,0.07,0.004,0.001,,,4.459,1.514,0.868,0.295,,,6.41,0.334,0.175,0.127,5.71,1.939,0.18,366.091,13.885,43.753,,143.351,162.952,,3.12,0.02,0.01,0,,0.06,0.01,,0.02,0.04,0.01,,0.06,0.03,,9.32,3.165,9.28,3.151,2.51,0.852,1.22,0.414,2944789,31639250944,43.641,14819.898,1.379,147
SYR,Syria,2017,32.051,1.875,,0.559,0.033,0.004,0,1.858,0.109,6.863,0.401,22.768,1.332,,,10.22,2.972,0.579,0.268,,,,1776.028,70.787,0.612,82.709,272.403,1349.516,,,0.09,0.04,0,0.44,0.1,0.19,,0.11,0.18,0,0.5,0.12,0.24,,47.55,2.781,47.54,2.781,12.82,0.75,3.31,0.194,17095669,55368777728,119.593,6995.52,2.16,148
ALB,Albania,2017,5.302,1.838,0.857,0.78,0.27,0.275,0.095,,,0.168,0.058,4.079,1.414,,,18.03,0.81,0.162,0.144,6.159,2.135,0.188,271.37,17.142,65.481,,16.144,172.603,,16.16,0.01,0.05,0,,0,0.03,,0.02,0.04,0.01,,0.01,0.03,,10.06,3.488,10.29,3.568,3.21,1.113,1.21,0.42,2884169,32678760448,36.737,12737.591,1.124,149
SHN,Saint Helena,2017,0.011,1.83,,,,,,,,,,0.011,1.83,,,-25,-0.004,,0.262,,,,0.348,,,,,0.348,,,0,,,,,0,,0,,,,,0,,,,,,,,,,6008,,0.042,7041.284,,150
IND,India,2017,2433.856,1.818,-190.634,121.047,0.09,1561.224,1.166,1.576,0.001,118.922,0.089,631.087,0.471,,,2.17,51.633,0.294,0.281,2243.221,1.676,0.271,46748.923,2069.788,30307.687,161.201,1966.937,12243.31,,-7.83,6.77,8.07,10.8,0.37,1.67,5.2,,2.94,5.4,4.07,0.98,0.88,2.2,,3202.82,2.393,3229.92,2.413,665.04,0.497,252.04,0.188,1338676779,8.28E+12,8649.976,6461.587,1.045,151
URY,Uruguay,2017,6.163,1.793,4.823,0.322,0.094,0.004,0.001,,,0.121,0.035,5.716,1.663,,,-5.49,-0.358,0.091,0.094,10.986,3.197,0.163,352.234,19.503,4.075,,2.331,326.326,,78.26,0.02,0.02,0,,0,0.05,,0.02,0.05,0,,0,0.06,,34.34,9.992,36.11,10.507,21.37,6.218,7.76,2.258,3436645,67467735040,65.34,19012.703,0.968,152
,Lower-middle-income countries,2017,5644.603,1.767,-494.885,322.605,0.101,2193.638,0.687,126.825,0.04,1177.963,0.369,1820.916,0.57,2.656,0.001,3.92,212.681,0.258,0.255,5149.718,1.612,0.235,147564.796,5927.325,55912.409,4719.092,27186.966,53715.543,103.46,-8.77,15.71,21.5,15.18,29.99,16.55,15.01,0.88,9.29,15.45,7.5,28.58,12.2,9.64,1.22,,,,,,,,,,,,,,153
COL,Colombia,2017,86.296,1.764,11.6,5.241,0.107,14.685,0.3,0.993,0.02,22.468,0.459,42.909,0.877,,,-7.45,-6.946,0.136,0.171,97.896,2.002,0.154,3134.698,168.256,693.881,58.077,569.654,1644.83,,13.44,0.24,0.35,0.1,0.23,0.32,0.35,,0.2,0.44,0.09,0.35,0.26,0.3,,260.61,5.328,177.47,3.629,74.63,1.526,21.17,0.433,48909844,6.36E+11,504.646,10317.882,0.794,154
NAM,Namibia,2017,4.216,1.755,4.888,0.406,0.169,0.088,0.037,,,,,3.723,1.549,,,4.07,0.165,0.183,0.18,9.104,3.789,0.396,64.003,1.942,3.378,,,58.682,,115.94,0.01,0.03,0,,,0.03,,0,0.01,0,,,0.01,,23.45,9.76,12.89,5.365,4.96,2.064,3.32,1.382,2402623,23016767488,23.375,9728.775,1.016,155
MAR,Morocco,2017,61.629,1.732,2.625,5.577,0.157,16.876,0.474,,,2.345,0.066,36.831,1.035,,,5.42,3.171,0.212,0.265,64.254,1.806,0.221,1542.547,151.481,380.153,,26.707,984.206,,4.26,0.17,0.37,0.12,,0.03,0.3,,0.1,0.39,0.05,,0.01,0.18,,91.16,2.562,93.09,2.616,17.39,0.489,9.3,0.261,35581257,2.91E+11,232.223,6526.56,0.797,156
PER,Peru,2017,53.722,1.708,7.844,4.291,0.136,2.81,0.089,0.169,0.005,14.457,0.46,31.996,1.018,,,1.9,1.003,0.145,0.174,61.567,1.958,0.166,1787.518,98.822,110.257,87.079,192.914,1298.445,,14.6,0.15,0.29,0.02,0.04,0.2,0.26,,0.11,0.26,0.01,0.53,0.09,0.23,,185.87,5.911,96.04,3.054,31.13,0.99,9.82,0.312,31444299,3.72E+11,309.326,9837.263,0.832,157
CRI,Costa Rica,2017,8.312,1.679,4.595,0.698,0.141,0.018,0.004,,,,,7.595,1.534,,,4.91,0.389,0.116,0.131,12.907,2.608,0.181,230.115,19.179,0.799,,,210.137,,55.29,0.02,0.05,0,,,0.06,,0.01,0.05,0,,,0.04,,8.43,1.703,15.71,3.174,4.88,0.986,1.93,0.39,4949955,71436771328,63.556,12839.623,0.89,158
BTN,Bhutan,2017,1.239,1.662,,0.341,0.458,0.381,0.511,,,,,0.517,0.693,,,7.14,0.083,,0.067,,,,13.904,3.119,3.831,,,6.954,,,0,0.02,0,,,0,,0,0.01,0,,,0,,1.11,1.489,2.42,3.246,0.87,1.167,0.19,0.255,745563,,18.396,24674.537,,159
BLZ,Belize,2017,0.616,1.638,,,,,,,,0.004,0.01,0.612,1.628,,,-1.18,-0.007,,0.151,,,,17.217,,,,0.048,17.169,,,0,,,,0,0.01,,0,,,,0,0,,6.84,18.202,1.53,4.072,0.56,1.49,0.27,0.719,375775,,4.083,10865.846,,160
FJI,Fiji,2017,1.362,1.552,,0.054,0.061,,,,,,,1.308,1.491,,,8.11,0.102,,0.169,,,,45.292,2.249,,,,41.153,,,0,0,,,,0.01,,0,0.01,,,,0.01,,0.19,0.217,2.73,3.111,0.66,0.752,0.18,0.205,877460,,8.065,9191.222,,161
TON,Tonga,2017,0.158,1.545,,,,,,,,,,0.158,1.545,,,22.86,0.029,,0.224,,,,3.957,,,,,3.957,,,0,,,,,0,,0,,,,,0,,0.34,3.333,0.34,3.333,0.1,0.98,0.05,0.49,102002,,0.704,6901.994,,162
KGZ,Kyrgyzstan,2017,9.348,1.51,5.899,0.587,0.095,3.389,0.548,,,0.579,0.094,4.793,0.774,,,-3.09,-0.298,0.327,0.135,15.247,2.463,0.533,827.546,29.947,396.891,,84.814,310.341,,63.1,0.03,0.04,0.02,,0.01,0.04,,0.05,0.08,0.05,,0.04,0.06,,12.97,2.095,16.24,2.624,4.88,0.788,1.85,0.299,6189727,28611477504,69.386,11209.836,2.425,163
MDA,Moldova,2017,5.221,1.286,,0.538,0.132,0.403,0.099,,,1.726,0.425,2.554,0.629,,,6.46,0.317,0.233,0.135,,,,1363.483,33.812,402.501,,191.657,731.922,,,0.01,0.04,0,,0.02,0.02,,0.09,0.09,0.05,,0.09,0.13,,12.81,3.155,12.7,3.128,3.37,0.83,1.06,0.261,4059687,22402852864,38.689,9529.95,1.727,164
PHL,Philippines,2017,134.902,1.283,18.458,9.952,0.095,61.632,0.586,,,7.53,0.072,55.788,0.53,,,10.36,12.665,0.157,0.255,153.36,1.458,0.179,2966.983,206.203,613.052,,104.567,2043.16,,13.68,0.38,0.66,0.43,,0.11,0.46,,0.19,0.54,0.08,,0.05,0.37,,228.35,2.171,225.87,2.148,67.43,0.641,14.34,0.136,105172921,8.59E+11,528.338,5023.513,0.615,165
,Micronesia (country),2017,0.143,1.282,,,,,,,,,,0.143,1.282,,,0,0,,0.189,,,,3.276,,,,,3.276,,,0,,,,,0,,0,,,,,0,,0.23,2.064,0.26,2.333,0.06,0.538,0.03,0.269,111461,,0.757,6794.53,,166
WSM,Samoa,2017,0.245,1.257,,,,,,,,,,0.245,1.257,,,3.08,0.007,,0.167,,,,6.053,,,,,6.053,,,0,,,,,0,,0,,,,,0,,0.78,3.993,0.67,3.43,0.3,1.536,0.06,0.307,195358,,1.469,7519.468,,167
PRY,Paraguay,2017,8.073,1.176,3.119,0.408,0.059,0.004,0,,,,,7.661,1.116,,,12.4,0.89,0.126,0.054,11.192,1.63,0.175,153.311,8.447,0.026,,,144.837,,38.64,0.02,0.03,0,,,0.06,,0.01,0.02,0,,,0.03,,97.1,14.14,50.54,7.36,30.39,4.425,11.2,1.631,6867058,63939260416,148.562,21634.059,2.323,168
LSO,Lesotho,2017,2.455,1.174,,,,1.799,0.86,,,,,0.656,0.314,,,10.93,0.242,0.461,0.502,,,,56.895,,44.47,,,12.425,,,0.01,,0.01,,,0.01,,0,,0.01,,,0,,5.78,2.764,5.78,2.764,2.36,1.128,0.85,0.406,2091532,5327153664,4.893,2339.218,0.918,169
MYT,Mayotte,2017,0.296,1.169,,,,,,,,,,0.296,1.169,,,-1.85,-0.006,,,,,,5.613,,,,,5.613,,,0,,,,,0,,0,,,,,0,,,,,,,,,,252962,,,,,170
PAK,Pakistan,2017,233.978,1.125,8.182,14.845,0.071,40.978,0.197,,,74.291,0.357,103.863,0.5,,,13.02,26.959,0.202,0.25,242.159,1.165,0.209,4454.939,255.443,578.529,,1630.438,1965.77,,3.5,0.65,0.99,0.28,,1.04,0.86,,0.28,0.67,0.08,,0.73,0.35,,421.6,2.028,414.6,1.994,147.54,0.71,60.08,0.289,207906210,1.16E+12,936.19,4502.945,0.806,171
,Africa,2017,1384.372,1.113,-358.402,76.797,0.062,439.67,0.354,49.472,0.04,284.093,0.228,534.341,0.43,,,2.04,27.653,0.243,0.255,1025.97,0.825,0.18,43490.577,1626.853,18943.55,2653.195,5081.368,15185.611,,-25.89,3.85,5.12,3.04,11.7,3.99,4.4,,2.74,4.24,2.54,16.07,2.28,2.73,,,,,,,,,,1244222269,,5285.288,4247.865,,172
LKA,Sri Lanka,2017,23.03,1.09,9.185,1.076,0.051,5.723,0.271,,,,,16.232,0.768,,,0.01,0.003,0.094,0.254,32.216,1.525,0.131,435.351,20.824,37.959,,,376.568,,39.88,0.06,0.07,0.04,,,0.13,,0.03,0.05,0.01,,,0.07,,37.83,1.791,35.92,1.7,9.11,0.431,2.35,0.111,21128028,2.45E+11,90.809,4298.052,0.37,173
CPV,Cape Verde,2017,0.579,1.077,,,,,,,,,,0.579,1.077,,,7.48,0.04,0.157,0.137,,,,11.537,,,,,11.221,,,0,,,,,0,,0,,,,,0,,0.73,1.358,0.8,1.488,0.12,0.223,0.07,0.13,537499,3695577600,4.231,7871.896,1.145,174
GTM,Guatemala,2017,17.292,1.022,4.731,1.434,0.085,3.91,0.231,,,,,11.947,0.706,,,2.24,0.379,0.14,0.183,22.023,1.302,0.178,385.413,30.811,32.788,,,321.374,,27.36,0.05,0.1,0.03,,,0.1,,0.02,0.08,0,,,0.06,,37.01,2.188,33.57,1.985,11.74,0.694,5.08,0.3,16914979,1.24E+11,94.633,5594.618,0.765,175
AGO,Angola,2017,28.42,0.953,,0.178,0.006,,,13.835,0.464,1.572,0.053,12.835,0.43,,,-9.5,-2.983,0.16,0.279,,,,612.2,21.1,,264.928,36.584,287.987,,,0.08,0.01,,3.27,0.02,0.11,,0.04,0.06,,1.6,0.02,0.05,,137.32,4.605,87.18,2.924,44.42,1.49,26.06,0.874,29816769,1.78E+11,101.83,3415.198,0.572,176
SLV,El Salvador,2017,6.016,0.942,1.988,0.388,0.061,0.004,0.001,,,,,5.624,0.88,,,-9.48,-0.63,0.113,0.156,8.004,1.253,0.151,212.522,16.865,0.088,,,195.569,,33.05,0.02,0.03,0,,,0.05,,0.01,0.04,0,,,0.04,,13.05,2.043,11.94,1.869,3.99,0.625,1.26,0.197,6388124,53130547200,38.631,6047.286,0.727,177
HND,Honduras,2017,8.857,0.939,2.237,0.723,0.077,0.004,0,,,,,8.131,0.862,,,-4.69,-0.436,0.202,0.176,11.094,1.177,0.253,225.823,17.776,5.493,,,202.554,,25.25,0.02,0.05,0,,,0.07,,0.01,0.05,0,,,0.04,,26.94,2.857,21.3,2.259,8.06,0.855,3.17,0.336,9429016,43867512832,50.38,5343.05,1.148,178
TJK,Tajikistan,2017,7.865,0.886,,1.523,0.172,3.963,0.446,,,0.004,0,2.375,0.268,,,22.13,1.425,0.221,0.117,,,,462.424,12.836,110.66,,83.168,253.673,,,0.02,0.1,0.03,,0,0.02,,0.03,0.03,0.01,,0.04,0.05,,14.07,1.584,14.2,1.599,5.49,0.618,1.97,0.222,8880270,35607220224,67.379,7587.469,1.892,179
SWZ,Eswatini,2017,0.986,0.876,,,,0.161,0.143,,,,,0.824,0.733,,,-6.6,-0.07,0.115,0.158,,,,37.688,,20.005,,,17.683,,,0,,0,,,0.01,,0,,0,,,0,,2.93,2.605,3.05,2.712,1.5,1.334,0.44,0.391,1124808,8586136576,6.222,5531.501,0.725,180
NIC,Nicaragua,2017,5.504,0.862,0.956,0.349,0.055,,,,,,,5.155,0.807,,,2.26,0.122,0.175,0.194,6.46,1.012,0.206,161.369,7.712,,,,153.657,,17.37,0.02,0.02,,,,0.04,,0.01,0.02,,,,0.03,,38.49,6.028,18.96,2.97,9.52,1.491,3.47,0.543,6384843,31419242496,28.365,4442.61,0.903,181
PRK,North Korea,2017,21.769,0.856,,2.61,0.103,16.227,0.638,,,,,2.932,0.115,,,-25.99,-7.644,0.515,0.233,,,,4973.104,185.827,4533.761,,,253.516,,,0.06,0.17,0.11,,,0.02,,0.31,0.48,0.61,,,0.05,,49.31,1.939,46,1.809,18.66,0.734,2.44,0.096,25429816,42247168000,93.339,3670.452,2.209,182
MRT,Mauritania,2017,3.569,0.833,,,,,,,,,,3.569,0.833,,,40.75,1.033,0.277,0.221,,,,64.889,,,,,64.453,,,0.01,,,,,0.03,,0,,,,,0.01,,12.84,2.998,13.92,3.25,6.86,1.602,3.23,0.754,4282582,12897399808,16.126,3765.374,1.25,183
KHM,Cambodia,2017,12.875,0.804,4.954,2.301,0.144,3.986,0.249,,,,,6.588,0.412,,,22.23,2.342,0.232,0.276,17.829,1.114,0.322,114.71,7.451,10.791,,,96.468,,38.48,0.04,0.15,0.03,,,0.05,,0.01,0.02,0,,,0.02,,70.81,4.423,37.84,2.364,22.37,1.397,7.35,0.459,16009413,55370772480,46.578,2909.437,0.841,184
PNG,Papua New Guinea,2017,6.375,0.756,,,,,,,,0.934,0.111,5.441,0.645,,,-3.92,-0.26,,0.235,,,,149.821,,,,9.039,140.731,,,0.02,,,,0.01,0.04,,0.01,,,,0,0.03,,63.76,7.556,22.9,2.714,11.2,1.327,3.8,0.45,8438038,,27.156,3218.307,,185
COG,Congo,2017,3.565,0.698,,0.407,0.08,,,,,1.183,0.232,1.975,0.386,,,-3.7,-0.137,0.123,0.132,,,,68.45,2.135,,,6.169,54.399,,,0.01,0.03,,,0.02,0.02,,0,0.01,,,0,0.01,,19.88,3.89,9.18,1.796,3.58,0.7,2.1,0.411,5110701,29051668480,26.913,5265.971,0.926,186
SEN,Senegal,2017,10.746,0.697,0.505,2.014,0.131,1.439,0.093,,,0.037,0.002,7.256,0.471,,,7.29,0.73,0.267,0.283,11.25,0.73,0.28,210.252,31.475,11.926,,0.989,165.861,,4.7,0.03,0.13,0.01,,0,0.06,,0.01,0.08,0,,0,0.03,,34.1,2.212,29.75,1.929,10.79,0.7,7.98,0.518,15419354,40244772864,38.021,2465.8,0.945,187
PSE,Palestine,2017,3.268,0.688,,,,,,,,,,3.268,0.688,,,1.13,0.037,0.137,0.17,,,,50.596,,,,,50.596,,,0.01,,,,,0.03,,0,,,,,0.01,,,,,,,,,,4747233,23888596992,19.191,4042.573,0.803,188
ZWE,Zimbabwe,2017,9.582,0.673,1.666,0.678,0.048,5.665,0.398,,,,,3.239,0.228,,,-10.77,-1.156,0.437,0.209,11.248,0.79,0.512,746.049,18.866,590.768,,,136.414,,17.39,0.03,0.05,0.04,,,0.03,,0.05,0.05,0.08,,,0.02,,116.09,8.154,28.8,2.023,11.62,0.816,6.35,0.446,14236599,21947836416,45.936,3226.617,2.093,189
TUV,Tuvalu,2017,0.007,0.645,,,,,,,,,,0.007,0.645,,,0,0,,,,,,0.256,,,,,0.256,,,0,,,,,0,,0,,,,,0,,0.03,2.64,0.03,2.64,0.01,0.88,0,0,11365,,0,0,,190
BEN,Benin,2017,6.938,0.621,1.812,0.211,0.019,0.337,0.03,,,0.073,0.007,6.316,0.565,,,5.11,0.337,0.279,0.236,8.749,0.783,0.352,90.393,4.868,0.953,,0.213,84.359,,26.11,0.02,0.01,0,,0,0.05,,0.01,0.01,0,,0,0.02,,27.01,2.417,16.27,1.456,5.44,0.487,2.59,0.232,11175192,24870051840,29.459,2636.081,1.185,191
STP,Sao Tome and Principe,2017,0.128,0.619,,,,,,,,,,0.128,0.619,,,2.94,0.004,0.171,0.19,,,,2.99,,,,,2.99,,,0,,,,,0,,0,,,,,0,,0.4,1.932,0.19,0.917,0.03,0.145,0.02,0.097,207086,748015744,0.676,3265.605,0.904,192
NGA,Nigeria,2017,114.043,0.598,5.204,7.362,0.039,0.121,0.001,15.656,0.082,32.415,0.17,58.488,0.306,,,-1.53,-1.778,0.11,0.25,119.248,0.625,0.115,3531.495,106.003,70.057,1212.491,599.694,1543.25,,4.56,0.32,0.49,0,3.7,0.46,0.48,,0.22,0.28,0.01,7.34,0.27,0.28,,337.4,1.768,291.17,1.525,126.95,0.665,37.41,0.196,190873247,1.04E+12,456.439,2391.318,0.439,193
KIR,Kiribati,2017,0.066,0.578,,,,,,,,,,0.066,0.578,,,20,0.011,,0.207,,,,1.883,,,,,1.883,,,0,,,,,0,,0,,,,,0,,0.1,0.876,0.1,0.876,0.02,0.175,0.01,0.088,114153,,0.318,2788.516,,194
SDN,Sudan,2017,21.715,0.532,,1.556,0.038,,,,,,,20.159,0.494,,,12.45,2.404,,0.201,,,,384.084,15.078,,,,367.72,,,0.06,0.1,,,,0.17,,0.02,0.04,,,,0.07,,129.91,3.183,108.91,2.668,58.42,1.431,29.27,0.717,40813398,,107.951,2644.995,,195
BGD,Bangladesh,2017,80.944,0.507,20.979,1.416,0.009,7.152,0.045,,,53.667,0.336,18.708,0.117,,,5.84,4.466,0.127,0.211,101.923,0.638,0.16,1292.649,18.656,83.273,,796.84,393.881,,25.92,0.23,0.09,0.05,,0.75,0.15,,0.08,0.05,0.01,,0.36,0.07,,214.18,1.341,192.42,1.205,82.6,0.517,28.4,0.178,159685421,6.36E+11,383.606,2402.261,0.603,196
VUT,Vanuatu,2017,0.139,0.488,,,,,,,,,,0.139,0.488,,,-5,-0.007,,0.18,,,,4.214,,,,,4.059,,,0,,,,,0,,0,,,,,0,,0.86,3.012,0.85,2.977,0.5,1.751,0.18,0.63,285499,,0.772,2705.609,,197
CIV,Cote d'Ivoire,2017,11.86,0.485,4.422,,,,,,,4.313,0.176,7.548,0.309,,,0.53,0.062,0.124,0.207,16.282,0.666,0.17,303.13,,,,64.385,238.745,,37.28,0.03,,,,0.06,0.06,,0.02,,,,0.03,0.04,,49.77,2.037,23.12,0.946,6.55,0.268,3.09,0.126,24437475,96056541184,57.32,2345.56,0.597,198
GHA,Ghana,2017,13.74,0.472,4.49,1.472,0.051,,,,,2.36,0.081,9.907,0.34,,,-16.97,-2.808,0.123,0.165,18.23,0.626,0.163,321.716,28.425,,,11.304,277.824,,32.68,0.04,0.1,,,0.03,0.08,,0.02,0.07,,,0.01,0.05,,18.03,0.619,42.92,1.474,20.86,0.716,6.17,0.212,29121464,1.12E+11,83.195,2856.832,0.744,199
MMR,Myanmar,2017,24.768,0.464,,2.091,0.039,1.971,0.037,,,8.464,0.159,12.241,0.229,,,-2.63,-0.669,0.083,0.145,,,,506.438,12.527,40.852,,135.163,312.51,,,0.07,0.14,0.01,,0.12,0.1,,0.03,0.03,0.01,,0.06,0.06,,229.98,4.308,119.66,2.242,71.34,1.336,25.16,0.471,53382521,2.98E+11,170.899,3201.405,0.573,200
SLB,Solomon Islands,2017,0.286,0.449,,,,,,,,,,0.286,0.449,,,-1.27,-0.004,,0.215,,,,9.548,,,,,9.548,,,0,,,,,0,,0,,,,,0,,46.31,72.811,0.9,1.415,0.41,0.645,0.03,0.047,636030,,1.327,2086.12,,201
