iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
JOR,Jordan,2018,25.26,2.535,9.44,1.792,0.18,0.791,0.079,,,7.867,0.789,14.81,1.486,,,-1.18,-0.302,0.241,0.214,34.7,3.482,0.331,650.07,50.513,5.053,,72.949,521.555,,37.37,0.07,0.11,0.01,,0.11,0.12,,0.04,0.13,0,,0.03,0.09,,35.81,3.593,35.81,3.593,6.3,0.632,1.25,0.125,9965322,1.05E+11,117.921,11833.149,1.124,130
GEO,Georgia,2018,10.105,2.524,1.233,0.798,0.199,1.206,0.301,,,4.681,1.169,3.42,0.854,,,-0.74,-0.075,0.171,0.138,11.338,2.832,0.192,638.933,16.871,80.056,,235.661,303.582,,12.2,0.03,0.05,0.01,,0.06,0.03,,0.04,0.04,0.01,,0.1,0.05,,16.9,4.222,16.9,4.222,5.21,1.302,2.09,0.522,4002946,58984800256,73.12,18266.66,1.24,131
MHL,Marshall Islands,2018,0.147,2.509,,,,,,,,,,0.147,2.509,,,0,0,,,,,,3.114,,,,,3.114,,,0,,,,,0,,0,,,,,0,,0.24,4.109,0.24,4.109,0.03,0.514,0,0,58412,,,,,132
GUF,French Guiana,2018,0.699,2.47,,,,,,,,,,0.699,2.47,,,-0.9,-0.006,,0.137,,,,26.033,,,,,26.033,,,0,,,,,0.01,,0,,,,,0,,,,,,,,,,282936,,5.1,18025.743,,133
DOM,Dominican Republic,2018,25.698,2.418,1.47,2.047,0.193,3.287,0.309,,,2.184,0.206,18.181,1.711,,,7,1.681,0.156,0.228,27.168,2.556,0.164,692.427,47.159,45.089,,22.197,577.982,,5.72,0.07,0.13,0.02,,0.03,0.15,,0.04,0.12,0.01,,0.01,0.1,,37.5,3.529,39.06,3.675,9.2,0.866,3.39,0.319,10627147,1.65E+11,112.906,10624.302,0.683,134
VNM,Vietnam,2018,223.718,2.342,-9.171,49.637,0.52,94.927,0.994,,,18.554,0.194,60.599,0.634,,,14.58,28.468,0.338,0.216,214.547,2.246,0.324,3462.657,460.692,1568.491,,260.788,1171.891,,-4.1,0.61,3.17,0.64,,0.25,0.5,,0.21,1.15,0.21,,0.11,0.21,,364.43,3.814,376.53,3.941,87.95,0.92,24.29,0.254,95545959,6.61E+11,1035.414,10836.817,1.565,135
EGY,Egypt,2018,227.721,2.314,0.428,21.002,0.213,1.085,0.011,,,102.698,1.043,102.936,1.046,,,-9.13,-22.883,0.186,0.213,228.149,2.318,0.187,5875.16,490.834,132.15,,1772.688,3459.281,,0.19,0.62,1.34,0.01,,1.38,0.84,,0.36,1.23,0.02,,0.77,0.61,,329.4,3.347,329.22,3.345,56.87,0.578,22.32,0.227,98423602,1.22E+12,1070.441,10875.859,0.876,136
BRA,Brazil,2018,483.685,2.309,17.957,20.64,0.098,65.828,0.314,17.505,0.084,67.417,0.322,305.903,1.46,6.392,0.03,-3.41,-17.072,0.163,0.144,501.642,2.395,0.169,15285.33,728.852,2303.225,402.657,1127.18,10572.954,150.461,3.71,1.32,1.32,0.45,4.25,0.9,2.51,2.12,0.94,1.83,0.3,2.38,0.49,1.86,1.72,1420.58,6.782,1032.64,4.93,418.02,1.996,181.1,0.865,209469320,2.97E+12,3365.822,16068.33,1.135,137
IDN,Indonesia,2018,614.884,2.297,10.901,34.828,0.13,262.222,0.98,11.091,0.041,84.147,0.314,222.595,0.832,,,6.9,39.708,0.2,0.274,625.786,2.338,0.204,13149.866,606.649,3121.187,471.472,2278.544,6672.014,,1.77,1.68,2.22,1.78,2.69,1.13,1.83,,0.81,1.52,0.41,2.79,0.99,1.17,,1703.86,6.366,969.58,3.622,335.1,1.252,95.94,0.358,267670549,3.08E+12,2241.485,8374.044,0.729,138
DMA,Dominica,2018,0.161,2.251,,,,,,,,,,0.161,2.251,,,0,0,0.241,0.197,,,,4.51,,,,,4.51,,,0,,,,,0,,0,,,,,0,,0.23,3.211,0.24,3.351,0.05,0.698,0.02,0.279,71626,667810432,0.819,11431.067,1.226,139
GAB,Gabon,2018,4.759,2.246,,0.19,0.09,,,1.627,0.768,0.879,0.415,2.063,0.973,,,3.5,0.161,0.13,0.272,,,,249.621,3.412,,127.989,17.678,100.543,,,0.01,0.01,,0.39,0.01,0.02,,0.02,0.01,,0.76,0.01,0.02,,13.97,6.592,7.46,3.52,1.14,0.538,0.45,0.212,2119275,36693262336,17.486,8251.09,0.477,140
ECU,Ecuador,2018,37.919,2.22,7.89,2.287,0.134,,,1.246,0.073,1.403,0.082,32.983,1.931,,,-3.45,-1.357,0.216,0.188,45.81,2.681,0.261,1130.02,61.93,,57.041,30.583,980.466,,20.81,0.1,0.15,,0.3,0.02,0.27,,0.07,0.16,,0.34,0.01,0.17,,91.84,5.376,65.68,3.844,20.35,1.191,4.96,0.29,17084359,1.76E+11,201.729,11807.802,1.149,141
,Wallis and Futuna,2018,0.026,2.201,,,,,,,,,,0.026,2.201,,,0,0,,,,,,0.454,,,,,0.454,,,0,,,,,0,,0,,,,,0,,,,,,,,,,11653,,,,,142
VCT,Saint Vincent and the Grenadines,2018,0.242,2.194,,,,,,,,,,0.242,2.194,,,11.86,0.026,,0.23,,,,6.522,,,,,6.522,,,0,,,,,0,,0,,,,,0,,0.37,3.357,0.37,3.357,0.07,0.635,0.01,0.091,110210,,1.053,9552.885,,143
BOL,Bolivia,2018,23.856,2.101,-0.602,1.439,0.127,0.022,0.002,0.154,0.014,9.349,0.824,12.892,1.136,,,1.25,0.294,0.315,0.255,23.254,2.048,0.307,485.607,24.481,0.333,31.057,143.154,286.581,,-2.52,0.07,0.09,0,0.04,0.13,0.11,,0.03,0.06,0,0.18,0.06,0.05,,126.21,11.117,56.87,5.009,25.99,2.289,9.79,0.862,11353140,75704713216,93.705,8253.689,1.238,144
CUB,Cuba,2018,22.609,1.994,,0.716,0.063,0.015,0.001,,,1.861,0.164,20.016,1.765,,,-10.31,-2.599,0.244,0.203,,,,1571.572,57.666,11.27,,37.193,1465.443,,,0.06,0.05,0,,0.02,0.16,,0.1,0.14,0,,0.02,0.26,,38.82,3.424,41.86,3.692,12.7,1.12,3.62,0.319,11338146,92551012352,111.202,9807.757,1.202,145
ARM,Armenia,2018,5.826,1.974,0.25,0.315,0.107,0.004,0.001,,,4.679,1.585,0.828,0.28,,,5.22,0.289,0.175,0.136,6.076,2.058,0.182,371.917,14.2,43.757,,148.03,163.78,,4.29,0.02,0.02,0,,0.06,0.01,,0.02,0.04,0.01,,0.06,0.03,,9.4,3.185,9.36,3.171,2.43,0.823,1.17,0.396,2951741,33296515072,42.928,14543.449,1.289,146
,Macao,2018,1.216,1.926,,,,,,,,0.18,0.284,1.037,1.642,,,-36.64,-0.703,,0.081,,,,54.042,,,,1.43,51.328,,,0,,,,0,0.01,,0,,,,0,0.01,,,,,,,,,,631633,,14.942,23655.644,,147
IND,India,2018,2599.806,1.922,-236.531,138.965,0.103,1677.771,1.24,1.678,0.001,126.201,0.093,655.19,0.484,,,6.82,165.95,0.294,0.282,2363.275,1.747,0.268,49348.729,2208.753,31985.458,162.879,2093.138,12898.5,,-9.1,7.09,8.87,11.4,0.41,1.69,5.37,,3.04,5.53,4.21,0.96,0.91,2.27,,3346.63,2.474,3374.99,2.495,669.34,0.495,256.88,0.19,1352642283,8.84E+12,9204.848,6805.087,1.042,148
URY,Uruguay,2018,6.571,1.905,5.201,0.32,0.093,0.004,0.001,,,0.114,0.033,6.134,1.778,,,6.63,0.408,0.096,0.098,11.772,3.413,0.172,358.805,19.823,4.078,,2.444,332.459,,79.15,0.02,0.02,0,,0,0.05,,0.02,0.05,0,,0,0.06,,34.39,9.97,36.16,10.483,20.94,6.071,7.73,2.241,3449290,68560711680,67.027,19432.034,0.978,149
BTN,Bhutan,2018,1.436,1.903,,0.359,0.476,0.495,0.656,,,,,0.583,0.772,,,15.91,0.197,,0.081,,,,15.34,3.478,4.326,,,7.536,,,0,0.02,0,,,0,,0,0.01,0,,,0,,1.16,1.538,2.47,3.274,0.86,1.14,0.19,0.252,754396,,17.636,23377.166,,150
KGZ,Kyrgyzstan,2018,11.698,1.856,6.217,0.753,0.12,4.041,0.641,,,0.641,0.102,6.262,0.993,,,25.13,2.35,0.395,0.161,17.915,2.842,0.605,839.244,30.7,400.932,,85.456,316.603,,53.15,0.03,0.05,0.03,,0.01,0.05,,0.05,0.08,0.05,,0.04,0.06,,14.86,2.357,18.12,2.874,4.99,0.792,1.99,0.316,6304025,29601148928,72.826,11552.311,2.46,151
,Lower-middle-income countries,2018,5931.675,1.831,-565.347,355.897,0.11,2409.382,0.744,105.039,0.032,1208.066,0.373,1850.485,0.571,2.806,0.001,5.09,287.072,0.258,0.253,5366.327,1.657,0.233,153496.471,6283.222,58321.791,4824.132,28395.032,55566.028,106.266,-9.53,16.19,22.72,16.37,25.48,16.2,15.18,0.93,9.45,15.74,7.68,28.51,12.33,9.76,1.21,,,,,,,,,,,,,,152
SHN,Saint Helena,2018,0.011,1.82,,,,,,,,,,0.011,1.82,,,0,0,,0.275,,,,0.359,,,,,0.359,,,0,,,,,0,,0,,,,,0,,,,,,,,,,6039,,0.04,6583.372,,153
SYR,Syria,2018,30.366,1.792,,0.559,0.033,0.004,0,1.671,0.099,6.825,0.403,21.307,1.257,,,-5.26,-1.685,0.535,0.217,,,,1806.393,71.346,0.616,84.38,279.228,1370.823,,,0.08,0.04,0,0.41,0.09,0.17,,0.11,0.18,0,0.5,0.12,0.24,,46.32,2.734,46.32,2.734,12.77,0.754,3.21,0.189,16945062,56710615040,139.973,8260.393,2.468,154
MAR,Morocco,2018,62.295,1.729,2.803,5.577,0.155,18.72,0.52,,,2.114,0.059,35.884,0.996,,,1.08,0.667,0.208,0.26,65.098,1.807,0.217,1604.842,157.058,398.873,,28.821,1020.09,,4.5,0.17,0.36,0.13,,0.03,0.29,,0.1,0.39,0.05,,0.01,0.18,,92.35,2.563,94.29,2.617,17.67,0.49,9.43,0.262,36029089,3.00E+11,240.011,6661.594,0.8,155
COL,Colombia,2018,84.881,1.709,12.024,5.306,0.107,13.235,0.266,0.96,0.019,23.447,0.472,41.933,0.844,,,-1.64,-1.415,0.13,0.165,96.904,1.951,0.149,3219.578,173.562,707.116,59.037,593.101,1686.762,,14.17,0.23,0.34,0.09,0.23,0.31,0.34,,0.2,0.43,0.09,0.35,0.26,0.3,,267.95,5.396,184.1,3.707,77.12,1.553,22.18,0.447,49661056,6.52E+11,514.143,10353.032,0.789,156
PER,Peru,2018,54.649,1.708,8.244,4.32,0.135,2.503,0.078,0.202,0.006,14.949,0.467,32.676,1.022,,,1.73,0.927,0.142,0.168,62.893,1.966,0.163,1842.167,103.143,112.76,87.28,207.863,1331.121,,15.09,0.15,0.28,0.02,0.05,0.2,0.27,,0.11,0.26,0.01,0.52,0.09,0.23,,186.18,5.82,96.28,3.01,31.47,0.984,9.42,0.294,31989265,3.86E+11,326.149,10195.578,0.844,157
NAM,Namibia,2018,4.077,1.665,4.914,0.406,0.166,0.026,0.01,,,,,3.646,1.489,,,-3.3,-0.139,0.176,0.18,8.991,3.672,0.389,68.08,2.348,3.404,,,62.328,,120.52,0.01,0.03,0,,,0.03,,0,0.01,0,,,0.01,,22.49,9.186,11.93,4.873,4.51,1.842,2.87,1.172,2448300,23095486464,22.676,9262.028,0.982,158
CRI,Costa Rica,2018,8.222,1.645,4.764,0.737,0.147,,,,,,,7.486,1.497,,,-1.08,-0.089,0.112,0.127,12.986,2.597,0.177,238.337,19.915,,,,217.623,,57.94,0.02,0.05,,,,0.06,,0.01,0.05,,,,0.04,,8.54,1.708,15.81,3.162,4.83,0.966,1.96,0.392,4999443,73336987648,64.967,12994.795,0.886,159
ALB,Albania,2018,4.734,1.642,1.072,0.78,0.271,0.473,0.164,,,0.15,0.052,3.331,1.155,,,-10.71,-0.568,0.139,0.114,5.806,2.014,0.171,276.104,17.923,65.953,,16.294,175.934,,22.65,0.01,0.05,0,,0,0.03,,0.02,0.04,0.01,,0.01,0.03,,9.84,3.413,10.08,3.497,3.16,1.096,1.1,0.382,2882735,34009112576,41.67,14455.135,1.225,160
BLZ,Belize,2018,0.605,1.578,,,,,,,,0.004,0.01,0.601,1.569,,,-1.79,-0.011,,0.166,,,,17.822,,,,0.051,17.77,,,0,,,,0,0,,0,,,,0,0,,6.82,17.803,1.56,4.072,0.54,1.41,0.22,0.574,383071,,3.647,9521.252,,161
FJI,Fiji,2018,1.352,1.53,,0.055,0.062,,,,,,,1.297,1.468,,,-0.75,-0.01,,0.159,,,,46.644,2.303,,,,42.45,,,0,0,,,,0.01,,0,0.01,,,,0.01,,0.28,0.317,2.82,3.192,0.67,0.758,0.17,0.192,883490,,8.497,9618.057,,162
TON,Tonga,2018,0.139,1.349,,,,,,,,,,0.139,1.349,,,-11.63,-0.018,,0.228,,,,4.096,,,,,4.096,,,0,,,,,0,,0,,,,,0,,0.35,3.392,0.35,3.392,0.1,0.969,0.05,0.485,103199,,0.61,5912.692,,163
MDA,Moldova,2018,5.433,1.341,,0.578,0.143,0.308,0.076,,,1.877,0.463,2.669,0.659,,,4.07,0.212,0.233,0.132,,,,1368.916,34.39,402.809,,193.534,734.591,,,0.01,0.04,0,,0.03,0.02,,0.08,0.09,0.05,,0.08,0.13,,13.28,3.277,13.18,3.253,3.31,0.817,1.16,0.286,4051950,23299414016,41.251,10180.479,1.77,164
PHL,Philippines,2018,140.658,1.319,18.635,9.952,0.093,64.902,0.608,,,8.405,0.079,57.399,0.538,,,4.27,5.756,0.154,0.259,159.293,1.494,0.175,3107.641,216.155,677.955,,112.972,2100.559,,13.25,0.38,0.64,0.44,,0.11,0.47,,0.19,0.54,0.09,,0.05,0.37,,234.82,2.202,232.34,2.178,67.67,0.634,13.65,0.128,106651394,9.12E+11,543.128,5092.554,0.595,165
,Micronesia (country),2018,0.143,1.269,,,,,,,,,,0.143,1.269,,,0,0,,0.187,,,,3.419,,,,,3.419,,,0,,,,,0,,0,,,,,0,,0.24,2.131,0.27,2.397,0.06,0.533,0.03,0.266,112640,,0.764,6778.698,,166
LSO,Lesotho,2018,2.583,1.225,,,,1.894,0.898,,,,,0.689,0.327,,,5.22,0.128,0.482,0.538,,,,59.478,,46.364,,,13.114,,,0.01,,0.01,,,0.01,,0,,0.01,,,0,,5.85,2.775,5.85,2.775,2.32,1.1,0.82,0.389,2108327,5360395776,4.799,2276.232,0.895,167
PRY,Paraguay,2018,8.509,1.223,3.416,0.408,0.059,0.011,0.002,,,,,8.09,1.163,,,5.4,0.436,0.128,0.057,11.925,1.714,0.18,161.82,8.856,0.037,,,152.928,,40.15,0.02,0.03,0,,,0.07,,0.01,0.02,0,,,0.03,,95.29,13.699,49.17,7.069,29.14,4.189,10.2,1.466,6956069,66292862976,148.74,21382.832,2.244,168
WSM,Samoa,2018,0.238,1.214,,,,,,,,,,0.238,1.214,,,-2.99,-0.007,,0.164,,,,6.291,,,,,6.291,,,0,,,,,0,,0,,,,,0,,0.8,4.079,0.69,3.518,0.3,1.53,0.06,0.306,196128,,1.455,7418.454,,169
MYT,Mayotte,2018,0.293,1.13,,,,,,,,,,0.293,1.13,,,-0.9,-0.003,,,,,,5.906,,,,,5.906,,,0,,,,,0,,0,,,,,0,,,,,,,,,,259526,,,,,170
PAK,Pakistan,2018,238.306,1.123,7.704,15.608,0.074,46.881,0.221,,,75.783,0.357,100.035,0.471,,,1.85,4.328,0.197,0.247,246.01,1.159,0.203,4693.245,271.051,625.41,,1706.22,2065.805,,3.23,0.65,1,0.32,,1.02,0.82,,0.29,0.68,0.08,,0.74,0.36,,438.22,2.065,431.22,2.032,151.02,0.712,60.95,0.287,212228288,1.21E+12,966.344,4553.322,0.797,171
CPV,Cape Verde,2018,0.597,1.098,,,,,,,,,,0.597,1.098,,,3.16,0.018,0.154,0.14,,,,12.134,,,,,11.818,,,0,,,,,0,,0,,,,,0,,0.77,1.416,0.83,1.526,0.12,0.221,0.07,0.129,543764,3882678784,4.282,7874.095,1.103,172
,Africa,2018,1385.645,1.086,-362.569,79.893,0.063,450.509,0.353,44.458,0.035,288.797,0.226,521.988,0.409,,,0.09,1.273,0.235,0.251,1023.076,0.802,0.173,44876.222,1706.746,19394.06,2697.653,5370.165,15707.598,,-26.17,3.78,5.1,3.06,10.79,3.87,4.28,,2.76,4.27,2.55,15.94,2.33,2.76,,,,,,,,,,1275921014,,5417.289,4245.787,,173
GTM,Guatemala,2018,18.646,1.081,4.842,1.473,0.085,4.62,0.268,,,,,12.553,0.728,,,7.83,1.354,0.146,0.192,23.488,1.362,0.184,404.059,32.284,37.409,,,333.927,,25.97,0.05,0.09,0.03,,,0.1,,0.02,0.08,0,,,0.06,,38.7,2.244,35.4,2.052,11.76,0.682,5.01,0.29,17247855,1.28E+11,97.157,5632.999,0.762,174
HND,Honduras,2018,10.05,1.048,2.244,0.765,0.08,,,,,,,9.285,0.968,,,13.47,1.193,0.221,0.179,12.294,1.282,0.271,235.873,18.541,,,,211.839,,22.33,0.03,0.05,,,,0.08,,0.01,0.05,,,,0.04,,28.13,2.934,22.4,2.336,8.25,0.86,3.32,0.346,9587523,45382746112,56.116,5853.068,1.237,175
TJK,Tajikistan,2018,9.108,1.001,,1.879,0.206,4.192,0.461,,,0.11,0.012,2.928,0.322,,,15.8,1.243,0.238,0.128,,,,471.532,14.714,114.851,,83.278,256.6,,,0.02,0.12,0.03,,0,0.02,,0.03,0.04,0.02,,0.04,0.05,,15.08,1.657,15.21,1.671,5.52,0.607,1.98,0.218,9100847,38206550016,71.293,7833.664,1.866,176
SLV,El Salvador,2018,6.371,0.992,1.994,0.388,0.06,0.004,0.001,,,,,5.98,0.931,,,5.91,0.355,0.116,0.153,8.365,1.303,0.153,218.893,17.253,0.092,,,201.549,,31.3,0.02,0.02,0,,,0.05,,0.01,0.04,0,,,0.04,,13.44,2.093,12.35,1.923,3.99,0.621,1.21,0.188,6420740,54756343808,41.654,6487.49,0.761,177
LKA,Sri Lanka,2018,20.998,0.989,10.295,1.085,0.051,5.529,0.26,,,,,14.385,0.678,,,-8.82,-2.032,0.083,0.218,31.293,1.474,0.124,456.35,21.909,43.488,,,390.953,,49.03,0.06,0.07,0.04,,,0.12,,0.03,0.05,0.01,,,0.07,,37.15,1.75,35.24,1.66,10.03,0.472,2.24,0.106,21228760,2.53E+11,96.163,4529.86,0.379,178
SWZ,Eswatini,2018,1.033,0.909,,,,0.161,0.142,,,,,0.872,0.767,,,4.83,0.048,0.118,0.154,,,,38.721,,20.166,,,18.555,,,0,,0,,,0.01,,0,,0,,,0,,3,2.64,3.12,2.746,1.51,1.329,0.44,0.387,1136274,8771760128,6.726,5919.643,0.767,179
MRT,Mauritania,2018,3.668,0.833,,,,,,,,,,3.668,0.833,,,2.77,0.099,0.276,0.213,,,,68.557,,,,,68.121,,,0.01,,,,,0.03,,0,,,,,0.01,,12.99,2.95,14.08,3.198,6.83,1.551,3.22,0.731,4403312,13278341120,17.216,3909.855,1.297,180
ZWE,Zimbabwe,2018,11.854,0.821,1.308,0.697,0.048,7.101,0.492,,,,,4.056,0.281,,,23.72,2.273,0.522,0.25,13.163,0.912,0.58,757.903,19.564,597.869,,,140.47,,11.04,0.03,0.04,0.05,,,0.03,,0.05,0.05,0.08,,,0.02,,118.77,8.226,31.38,2.173,11.96,0.828,6.59,0.456,14438812,22715353088,47.502,3289.887,2.091,181
NIC,Nicaragua,2018,5.281,0.817,1.032,0.353,0.055,,,,,,,4.928,0.762,,,-4.06,-0.223,0.175,0.188,6.312,0.976,0.21,166.65,8.065,,,,158.585,,19.53,0.01,0.02,,,,0.04,,0.01,0.02,,,,0.03,,38.67,5.981,19.07,2.95,9.87,1.527,3.45,0.534,6465502,30136879104,28.134,4351.474,0.934,182
KHM,Cambodia,2018,12.879,0.792,5.154,3.316,0.204,2.327,0.143,,,,,7.236,0.445,,,0.03,0.004,0.216,0.219,18.033,1.11,0.303,127.589,10.767,13.118,,,103.704,,40.02,0.04,0.21,0.02,,,0.06,,0.01,0.03,0,,,0.02,,69.15,4.255,37.46,2.305,21.59,1.329,6.56,0.404,16249795,59541852160,58.791,3617.926,0.987,183
AGO,Angola,2018,24.376,0.791,,1.937,0.063,,,7.867,0.255,1.608,0.052,12.963,0.421,,,-14.23,-4.045,0.139,0.246,,,,636.575,23.037,,272.795,38.192,300.95,,,0.07,0.12,,1.91,0.02,0.11,,0.04,0.06,,1.61,0.02,0.05,,124.59,4.044,79.73,2.588,39.96,1.297,21.27,0.69,30809787,1.76E+11,98.985,3212.779,0.563,184
PNG,Papua New Guinea,2018,6.408,0.745,,,,,,,,0.942,0.109,5.467,0.635,,,0.52,0.033,,0.226,,,,156.229,,,,9.98,146.198,,,0.02,,,,0.01,0.04,,0.01,,,,0,0.03,,64.09,7.447,22.97,2.669,11.37,1.321,3.99,0.464,8606324,,28.317,3290.223,,185
SEN,Senegal,2018,11.33,0.715,0.373,2.097,0.132,2.261,0.143,,,0.022,0.001,6.951,0.438,,,5.44,0.585,0.265,0.286,11.703,0.738,0.273,221.582,33.572,14.187,,1.011,172.811,,3.29,0.03,0.13,0.02,,0,0.06,,0.01,0.08,0,,0,0.03,,34.36,2.167,29.99,1.892,10.77,0.679,7.84,0.495,15854324,42805547008,39.652,2501.049,0.926,186
PRK,North Korea,2018,17.674,0.692,,2.633,0.103,12.132,0.475,,,,,2.909,0.114,,,-18.81,-4.095,0.436,0.182,,,,4990.778,188.46,4545.892,,,256.425,,,0.05,0.17,0.08,,,0.02,,0.31,0.47,0.6,,,0.05,,45.29,1.773,41.91,1.64,18.76,0.734,2.46,0.096,25549606,40517136384,97.163,3802.933,2.398,187
COG,Congo,2018,3.623,0.691,,0.449,0.086,,,,,1.183,0.226,1.99,0.379,,,1.61,0.057,0.123,0.141,,,,72.073,2.585,,,7.352,56.388,,,0.01,0.03,,,0.02,0.02,,0,0.01,,,0,0.01,,20.29,3.869,9.37,1.787,3.76,0.717,2.25,0.429,5244363,29513590784,25.637,4888.459,0.869,188
NGA,Nigeria,2018,127.928,0.653,-1.475,8.137,0.042,0.125,0.001,15.348,0.078,36.208,0.185,68.11,0.348,,,12.17,13.885,0.121,0.264,126.453,0.646,0.119,3659.424,114.141,70.182,1227.84,635.901,1611.36,,-1.15,0.35,0.52,0,3.72,0.49,0.56,,0.23,0.29,0.01,7.26,0.28,0.28,,357.52,1.825,311.45,1.59,127.94,0.653,37.47,0.191,195874685,1.06E+12,484.951,2475.821,0.457,189
TUV,Tuvalu,2018,0.007,0.637,,,,,,,,,,0.007,0.637,,,0,0,,,,,,0.264,,,,,0.264,,,0,,,,,0,,0,,,,,0,,0.03,2.608,0.03,2.608,0.01,0.869,0,0,11505,,0,0,,190
BEN,Benin,2018,7.255,0.632,1.874,0.212,0.018,,,,,0.037,0.003,7.006,0.61,,,4.57,0.317,0.272,0.222,9.129,0.795,0.342,97.647,5.08,,,0.249,91.365,,25.83,0.02,0.01,,,0,0.06,,0.01,0.01,,,0,0.02,,28.12,2.448,17.38,1.513,5.55,0.483,2.95,0.257,11485035,26682034176,32.68,2845.402,1.225,191
STP,Sao Tome and Principe,2018,0.132,0.625,,,,,,,,,,0.132,0.625,,,2.86,0.004,0.173,0.198,,,,3.122,,,,,3.122,,,0,,,,,0,,0,,,,,0,,0.41,1.943,0.19,0.9,0.03,0.142,0.02,0.095,211032,762655232,0.666,3154.576,0.873,192
MMR,Myanmar,2018,32.68,0.608,,1.588,0.03,2.473,0.046,,,9.429,0.176,19.191,0.357,,,31.95,7.912,0.103,0.179,,,,539.118,14.115,43.325,,144.591,331.701,,,0.09,0.1,0.02,,0.13,0.16,,0.03,0.04,0.01,,0.06,0.06,,231.62,4.313,119.65,2.228,70.06,1.304,24.63,0.459,53708318,3.18E+11,182.902,3405.461,0.576,193
PSE,Palestine,2018,2.957,0.608,,,,,,,,,,2.957,0.608,,,-9.53,-0.311,0.123,0.151,,,,53.553,,,,,53.553,,,0.01,,,,,0.02,,0,,,,,0.01,,,,,,,,,,4862978,24034213888,19.529,4015.864,0.813,194
VUT,Vanuatu,2018,0.176,0.601,,,,,,,,,,0.176,0.601,,,26.32,0.037,,0.177,,,,4.389,,,,,4.234,,,0,,,,,0,,0,,,,,0,,0.87,2.973,0.87,2.973,0.51,1.743,0.18,0.615,292675,,0.993,3391.717,,195
KIR,Kiribati,2018,0.066,0.569,,,,,,,,,,0.066,0.569,,,0,0,,0.206,,,,1.949,,,,,1.949,,,0,,,,,0,,0,,,,,0,,0.11,0.95,0.11,0.95,0.02,0.173,0.01,0.086,115842,,0.32,2765.404,,196
GHA,Ghana,2018,16.683,0.56,4.099,1.55,0.052,,,0.399,0.013,3.004,0.101,11.73,0.394,,,21.42,2.943,0.14,0.178,20.782,0.698,0.175,338.399,29.975,,0.399,14.307,289.553,,24.57,0.05,0.1,,0.1,0.04,0.1,,0.02,0.08,,0,0.01,0.05,,19.6,0.658,44.5,1.495,21.37,0.718,5.81,0.195,29767108,1.19E+11,93.799,3151.083,0.789,197
BGD,Bangladesh,2018,82.6,0.512,22.893,1.461,0.009,8.178,0.051,,,53.377,0.331,19.584,0.121,,,2.05,1.656,0.12,0.203,105.493,0.654,0.154,1375.249,20.117,91.451,,850.217,413.465,,27.72,0.23,0.09,0.06,,0.72,0.16,,0.08,0.05,0.01,,0.37,0.07,,220.75,1.368,198.97,1.233,83.81,0.519,29.27,0.181,161376713,6.87E+11,406.985,2521.958,0.593,198
SDN,Sudan,2018,21.18,0.507,,1.556,0.037,,,,,,,19.624,0.47,,,-2.46,-0.535,,0.197,,,,405.264,16.633,,,,387.344,,,0.06,0.1,,,,0.16,,0.02,0.04,,,,0.07,,130.64,3.125,109.63,2.623,58.86,1.408,29.61,0.708,41801532,,107.287,2566.572,,199
NPL,Nepal,2018,13.69,0.487,5.825,3.435,0.122,3.195,0.114,,,,,7.061,0.251,,,17.54,2.043,0.169,0.274,19.515,0.695,0.241,131.96,16.76,32.63,,,82.571,,42.55,0.04,0.22,0.02,,,0.06,,0.01,0.04,0,,,0.01,,54.57,1.942,51.24,1.824,30.99,1.103,8.53,0.304,28095712,81052450816,49.873,1775.112,0.615,200
SLB,Solomon Islands,2018,0.289,0.443,,,,,,,,,,0.289,0.443,,,1.28,0.004,,0.209,,,,9.838,,,,,9.838,,,0,,,,,0,,0,,,,,0,,46.35,70.996,0.94,1.44,0.41,0.628,0.03,0.046,652856,,1.386,2123.196,,201
